"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"120","ANDHRA JYOTHI","APTEL/2004/13036","29-06-2004","Telugu","Daily","KOGANTI VENKATA SESHAGIRI RAO","AAMODA PUBLICATIONS PVT. LTD.","Telangana","Nalgonda","View        registration details for ANDHRA JYOTHI (APTEL/2004/13036)"
"121","ANDHRA JYOTHI","APTEL/2008/24549","24-06-2008","Telugu","Daily","KOGANTI VENKATA SESHAGIRI RAO","AAMODA PUBLICATIONS PVT. LTD.","Telangana","Mahbubnagar","View        registration details for ANDHRA JYOTHI (APTEL/2008/24549)"
"122","ANDHRA JYOTHI","44903","21-12-2012","Telugu","Daily","KOGANTI VENKATA SESHAGIRI RAO","AAMODA PUBLICATIONS PVT.LTD.","Telangana","Hyderabad","View        registration details for ANDHRA JYOTHI (44903)"
"123","ANDHRA JYOTHI","APTEL/2003/09742","14-03-2003","Telugu","Daily","KOGANTI VENKATA SESHAGIRI RAO","AAMODA PUBLICATIONS PVT. LTD.","Telangana","Karimnagar","View        registration details for ANDHRA JYOTHI (APTEL/2003/09742)"
"124","ANDHRA JYOTHI","APTEL/2004/11932","27-12-2003","Telugu","Daily","KOGANTI VENKATA SESHAGIRI RAO","AAMODA PUBLICATIONS PVT. LTD.","Telangana","Khammam","View        registration details for ANDHRA JYOTHI (APTEL/2004/11932)"
"125","ANDHRA LAW TIMES","69919","17-11-1998","English","Fortnightly","L D GOGIA","K.S GOGIA","Telangana","Hyderabad","View        registration details for ANDHRA LAW TIMES (69919)"
"126","ANDHRA LAW TIMES (REVENUE)","69921","17-01-1998","English","Monthly","L.D. GOGIA","L.D.GOGIA","Telangana","Hyderabad","View        registration details for ANDHRA LAW TIMES (REVENUE) (69921)"
"127","ANDHRA LEGAL DECISIONS","70422","11-02-1998","English","Fortnightly","HASIN AHMAD","HASIN AHMED","Telangana","Hyderabad","View        registration details for ANDHRA LEGAL DECISIONS (70422)"
"128","ANDHRA LEGAL DECISIONS (CRIMINAL)","APENG/2000/01959","21-07-2000","English","Monthly","HASIN AHMED","HASIN AHMED","Telangana","Hyderabad","View        registration details for ANDHRA LEGAL DECISIONS (CRIMINAL) (APENG/2000/01959)"
"129","ANDHRA PRABHA","32178","18-04-1977","Telugu","Daily","MOOTHA GOUTAM","ANDHRA PRABHA PUBLICATIONS LTD.","Telangana","Hyderabad","View        registration details for ANDHRA PRABHA (32178)"
"130","ANDHRA PRABHA","TELTEL/2007/20813","14-08-2007","Telugu","Daily","MOOTHA GOUTAM","ANDHRA PRABHA PUBLICATIONS LIMITED","Telangana","Nalgonda","View        registration details for ANDHRA PRABHA (TELTEL/2007/20813)"
"131","ANDHRA PRABHA","TELTEL/2003/10542","18-08-2003","TELUGU","Daily","MOOTHA GOUTAM","ANDHRA PRABHA PUBLICATIONS LIMITED","Telangana","Karimnagar","View        registration details for ANDHRA PRABHA (TELTEL/2003/10542)"
"132","ANDHRA PRABHA","TELTEL/2009/28777","17-08-2009","Telugu","Daily","MOOTHA GOUTAM","ANDHRA PRABHA PUBLICATIONS LIMITED","Telangana","Nizamabad","View        registration details for ANDHRA PRABHA (TELTEL/2009/28777)"
"133","ANDHRA PRADESH","10926","19-03-1957","Telugu","Monthly","RAMESH BABU KANDULA","DIRECTOR OF INFORMATION AND PUBLIC  RELATIONS","Telangana","Hyderabad","View        registration details for ANDHRA PRADESH (10926)"
"134","ANDHRA PRADESH CHEMIST","27693","15-04-1976","English, Telugu","Monthly","DR. GHISULAL JAIN","ANDHRA PRADESH CHEMISTS & DRUGISTS ASSOCIATION","Telangana","Hyderabad","View        registration details for ANDHRA PRADESH CHEMIST (27693)"
"135","ANDHRA PRADESH PANCHAYATI RAJ UPADYAYA","70860","03-06-1999","Telugu","Monthly","B. MOHAN REDDY","PANCHAYATI RAJ TEACHERS` UNION ANDHRA PRADESH","Telangana","Hyderabad","View        registration details for ANDHRA PRADESH PANCHAYATI RAJ UPADYAYA (70860)"
"136","ANDHRA PRADESH SHASANA SABHA","TELTEL/2016/69086","24-10-2016","Telugu","Daily","TATIRAJU VENKATA RAO","TATIRAJU VENKATA RAO","Telangana","Rangareddy","View        registration details for ANDHRA PRADESH SHASANA SABHA (TELTEL/2016/69086)"
"137","ANDHRA SHAKTI","APTEL/1999/00109","18-10-1999","Telugu","Daily","M.A.RAWOOF","M.ABDUL RAWOOF","Telangana","Hyderabad","View        registration details for ANDHRA SHAKTI (APTEL/1999/00109)"
"138","ANDHRA VOICE","TELTEL/2014/57562","29-09-2014","Telugu","Daily","B.GIRI BABU","B.GIRI BABU","Telangana","Hyderabad","View        registration details for ANDHRA VOICE (TELTEL/2014/57562)"
"139","ANDHRA WITNESS","15732","01-01-1967","English, Telugu, Urdu","Weekly","MOHD. GHOUSE MOHIUDDIN UROOG","MOHD. GHOUSE MOHIUDDIN UROOG","Telangana","Hyderabad","View        registration details for ANDHRA WITNESS (15732)"
"140","ANGARAY","3234","11-06-1954","Urdu","Daily","QADEER FAROOQI","QADEER FAROOQI","Telangana","Hyderabad","View        registration details for ANGARAY (3234)"
"141","anjaniputhra anvekshana","TGTEL/26/A0986","10-02-2026","Telugu","Daily (Monday To Friday)","peetla prathap","peetla prathap","Telangana","Warangal","View        registration details for anjaniputhra anvekshana (TGTEL/26/A0986)"
"142","ANNADATA","15842","06-01-1969","Telugu","Monthly","RAMOJI RAO","RAMOJI RAO","Telangana","Hyderabad","View        registration details for ANNADATA (15842)"
"143","ANTAR RASHTRIYA VAISH MAHASAMMELAN GLOBAL VAISH NEWS","TELMUL/2018/75157","10-05-2018","English, Telugu, Hindi","Monthly","UPPALA SRINIVAS","ANTAR RASHTRIYA VAISH MAHASAMMELAN","Telangana","Hyderabad","View        registration details for ANTAR RASHTRIYA VAISH MAHASAMMELAN GLOBAL VAISH NEWS (TELMUL/2018/75157)"
"144","ANTHARANGAM","TELTEL/2016/70691","06-03-2017","Telugu","Daily","KATTUBADI RUKSANA","KATTUBADI RUKSANA","Telangana","Hyderabad","View        registration details for ANTHARANGAM (TELTEL/2016/70691)"
"145","ANUKSHANAM NAVABHOOMI","TELTEL/2021/82083","26-08-2022","Telugu","Daily","SHAIK SHAHANAZ","SHAIK SHAHANAZ","Telangana","Hyderabad","View        registration details for ANUKSHANAM NAVABHOOMI (TELTEL/2021/82083)"
"146","ANULEKHA","TELTEL/2020/79060","26-10-2020","Telugu","Monthly","V.G. SHARMA","V.G.SHARMA","Telangana","Hyderabad","View        registration details for ANULEKHA (TELTEL/2020/79060)"
"147","ANVESHI","TELTEL/2014/65158","08-12-2015","Telugu","Daily","ANNEBOINA MATTAIAH","ANNEBOINA MATTAIAH","Telangana","Nalgonda","View        registration details for ANVESHI (TELTEL/2014/65158)"
"148","ANWAAR E DECCAN","TELURD/2023/89165","25-09-2024","URDU","Daily","SYED YASEEN ALI AFSAR","SYED YASEEN ALI AFSAR","Telangana","Nizamabad","View        registration details for ANWAAR E DECCAN (TELURD/2023/89165)"
"149","AP HAJ BULLETIN","TELBIL/2017/73690","03-11-2017","Telugu, Urdu","Monthly","DR. FAZALULLA KHAN","DR FAZALULLA KHAN","Telangana","Hyderabad","View        registration details for AP HAJ BULLETIN (TELBIL/2017/73690)"
"150","APPTA","15846","01-01-1968","English, Gujarati","Monthly","K.J. RAO","ANDHRA PRADESH PRIMARY TEACHERS ASSOCIATION","Telangana","Hyderabad","View        registration details for APPTA (15846)"
"151","AQUA INTERNATIONAL","52899","23-02-1993","English","Monthly","MEER ABDUL NASEER","MEER ABDUL NASEER","Telangana","Hyderabad","View        registration details for AQUA INTERNATIONAL (52899)"
"152","ARADHANA","10925","02-08-1965","Telugu","Monthly","S.M. BALASUBRAMANYAM","ENDOWMENT DEPARTMENT","Telangana","Hyderabad","View        registration details for ARADHANA (10925)"
"153","ARANYA","TELTEL/2021/90858","11-06-2025","Telugu","Monthly","AADHIMULAM RAJESHWAR","AADHIMULAM RAJESHWAR","Telangana","Adilabad","View        registration details for ARANYA	 (TELTEL/2021/90858)"
"154","ARCH IN HYDERABAD","TELENG/2022/83830","17-04-2023","English","Bimonthly (Once in two months)","ROOP NAYAN DARAK","ROOP NAYAN DARAK","Telangana","Hyderabad","View        registration details for ARCH IN HYDERABAD (TELENG/2022/83830)"
"155","Arjun Samaachaaram","TGTEL/25/A5314","19-12-2025","Telugu","Daily","LINGAM RAJAIAH","LINGAM RAJAIAH","Telangana","Mancherial","View        registration details for Arjun Samaachaaram (TGTEL/25/A5314)"
"156","AROGYA JYOTHI","TELTEL/2014/58191","10-11-2014","Telugu","Monthly","K. NARESH","K. NARESH","Telangana","Adilabad","View        registration details for AROGYA JYOTHI (TELTEL/2014/58191)"
"157","AROGYA SADHANAMU","25317","26-11-1974","Telugu","Monthly","CHILUVERU MALLIKA","CHILUVERU MALLIKA","Telangana","Warangal","View        registration details for AROGYA SADHANAMU (25317)"
"158","ARROW TIMES","TELBIL/2012/50016","28-05-2013","English, Telugu","Monthly","I. VENKATESH GOUD","I. VENKATESH GOUD","Telangana","Rangareddy","View        registration details for ARROW TIMES (TELBIL/2012/50016)"
"159","ARTEEZAN EXPRESS","52930","04-02-1994","English, HINDI","Daily","MOHD. ALI HASHMAT","MOHD. ALI HASHMAT","Telangana","Hyderabad","View        registration details for ARTEEZAN EXPRESS (52930)"
"160","ARUNA BHARATH","TELTEL/2023/89744","21-10-2024","TELUGU","Daily","GURRAM PAPI REDDY","GURRAM PAPI REDDY","Telangana","Rangareddy","View        registration details for ARUNA BHARATH (TELTEL/2023/89744)"
"161","ARUNA BHARATH","TELTEL/2021/81395","11-04-2022","Telugu","Fortnightly","GURRAM PAPI REDDY","GURRAM PAPI REDDY","Telangana","Rangareddy","View        registration details for ARUNA BHARATH (TELTEL/2021/81395)"
"162","ARUNA PRABHA","TELTEL/2021/80297","07-09-2021","Telugu","Monthly","GURRAM PAPI REDDY","GURRAM PAPI REDDY","Telangana","Rangareddy","View        registration details for ARUNA PRABHA (TELTEL/2021/80297)"
"163","ARUNA PRABHA","TELTEL/2023/89778","22-10-2024","TELUGU","Daily","GURRAM PAPI REDDY","GURRAM PAPI REDDY","Telangana","Rangareddy","View        registration details for ARUNA PRABHA (TELTEL/2023/89778)"
"164","ARUNAKIRANALU","APTEL/2006/17524","27-09-2006","Telugu","Fortnightly","ADEPU LAXMINARAYANA","ADEPU LAXMINARAYANA","Telangana","Karimnagar","View        registration details for ARUNAKIRANALU (APTEL/2006/17524)"
"165","ARUNATARA","21152","29-07-1972","Telugu","Monthly","DUVVURI VENKATA RAMAKRISHNA RAO","DUVVURI VENKATA RAMAKRISHNA RAO","Telangana","Hyderabad","View        registration details for ARUNATARA (21152)"
"166","ARYA JEEVAN","52990","08-09-1993","Telugu, Hindi","Fortnightly","VITHAL RAO","ARYA PRATINIDHI SABHA","Telangana","Hyderabad","View        registration details for ARYA JEEVAN (52990)"
"167","ARYA NEWS","TELTEL/2022/81846","17-08-2022","Telugu","Monthly","KUMMARI SRISHYLAM","KUMMARI SRISHYLAM","Telangana","Siddipet","View        registration details for ARYA NEWS (TELTEL/2022/81846)"
"168","ARYA VAIBHAVAM","TELTEL/2020/78817","10-07-2020","Telugu","Monthly","THUMU SUBASH REDDY","THUMU SUBASH REDDY","Telangana","Mahbubnagar","View        registration details for ARYA VAIBHAVAM (TELTEL/2020/78817)"
"169","ASAR-E-DECCAN","52952","25-01-1994","Urdu","Weekly","IRSHAD AHMED SIDDIQUI","IRSHAD AHMED SIDDIQUI","Telangana","Hyderabad","View        registration details for ASAR-E-DECCAN (52952)"
"170","ASH SHAMS FOR SHAMS UL-ULOOM EDUCATIONS SOCIETY","44886","10-05-1986","Urdu","Monthly","MD FAZLULLAH","SHAMS UL-ULOOM EDUCATIONS SOCIETY","Telangana","Hyderabad","View        registration details for ASH SHAMS FOR SHAMS UL-ULOOM EDUCATIONS SOCIETY (44886)"
"171","ASHTAKSHARI","TELMUL/2019/77121","02-04-2019","English, Telugu, Hindi","Monthly","GATTU SRINIVASA CHARYULU","GATTU SRINIVASA CHARYULU","Telangana","Hyderabad","View        registration details for ASHTAKSHARI (TELMUL/2019/77121)"
"172","ASHWATHAMA","TGTEL/25/A3368","21-10-2025","Telugu","Daily","KALAM RAJESH","KALAM RAJESH","Telangana","Rangareddy","View        registration details for ASHWATHAMA (TGTEL/25/A3368)"
"173","ASIAN MIRROR","TELENG/2010/36844","20-04-2011","English","Monthly","AFROZ QURESHI","AFROZ QURESHI","Telangana","Hyderabad","View        registration details for ASIAN MIRROR (TELENG/2010/36844)"
"174","Asre Hazir","TGURD/26/A0456","16-01-2026","Urdu","Daily","M A Muqtadir Imran","M A Muqtadir Imran","Telangana","Rangareddy","View        registration details for Asre Hazir (TGURD/26/A0456)"
"175","AVANA AROGYA","TGBIL/25/A4395","27-11-2025","English, Telugu","Bimonthly (Once in two months)","Kethireddy Shashidhar Reddy","Kethireddy Shashidhar Reddy","Telangana","Hyderabad","View        registration details for AVANA AROGYA (TGBIL/25/A4395)"
"176","AVANI","TELTEL/2014/57467","23-09-2014","Telugu","Daily","KUTHURU RAJI REDDY","KUTHURU RAJI REDDY","Telangana","Rangareddy","View        registration details for AVANI (TELTEL/2014/57467)"
"177","AVOPA NEWS BULLETIN","TELTEL/2016/69729","14-12-2016","Telugu","Monthly","YADAGIRI NUKA","TELANGANA ARYA VYSYA OFFICIALS AND PROFESSIONALS ASSOCIATION","Telangana","Hyderabad","View        registration details for AVOPA NEWS BULLETIN (TELTEL/2016/69729)"
"178","AWAM RAJ","37887","25-02-1983","Urdu","Fortnightly","CHAND SULTANA","CHAND SULTANA","Telangana","Hyderabad","View        registration details for AWAM RAJ (37887)"
"179","AWAMI MATALABA","44840","08-10-1985","Urdu","Weekly","MOHD HUSAN ALI","MOHD HUSAN ALI","Telangana","Hyderabad","View        registration details for AWAMI MATALABA (44840)"
"180","AWAMI SAAMNA","TELURD/2015/64437","26-10-2015","Urdu","Daily","NUSRATH UNISSA","NUSRATH UNNISA","Telangana","Hyderabad","View        registration details for AWAMI SAAMNA (TELURD/2015/64437)"
"181","AWAZ-E-DOST","44971","17-04-1988","Urdu","Daily","SYED DAWOOD RAFIQUE","SYED DAWOOD RAFIQUE","Telangana","Hyderabad","View        registration details for AWAZ-E-DOST (44971)"
"182","AYUDHAM","TELTEL/2015/66275","29-02-2016","Telugu","Daily","M. PADMANABHA RAO","M. PADMANABHA RAO","Telangana","Telangana","View        registration details for AYUDHAM (TELTEL/2015/66275)"
"183","AYUSHDHARA","TELENG/2014/60297","18-02-2015","English","Bimonthly (Once in two months)","V. SOWMYA","V. SOWMYA","Telangana","Rangareddy","View        registration details for AYUSHDHARA (TELENG/2014/60297)"
"184","AZAD WATAN","TELENG/2011/41920","02-05-2012","English","Monthly","mohammed mohtasham khan","Abul fateh syed bandagi badesha quadri","Telangana","Hyderabad","View        registration details for AZAD WATAN (TELENG/2011/41920)"
"185","AZAD WATAN","TELURD/2013/50409","20-06-2013","Urdu","Daily","mohammed mohtasham khan","Abul fateh syed bandagi badesha quadri","Telangana","Hyderabad","View        registration details for AZAD WATAN (TELURD/2013/50409)"
"186","AZAD WATAN","TELURD/2013/52795","23-10-2013","Urdu","Weekly","mohammed mohtasham khan","Abul fateh syed bandagi badesha quadri","Telangana","Hyderabad","View        registration details for AZAD WATAN (TELURD/2013/52795)"
"187","AZMATH E AWLIYA","TELURD/2018/76715","21-01-2019","Urdu","Monthly","SYEDA AFREEN BEGUM","SYEDA AFREEN BEGUM","Telangana","Hyderabad","View        registration details for AZMATH E AWLIYA (TELURD/2018/76715)"
"188","B.C.GARJANA SAAMAAJIKA NYAA SAADHANA VEDIKA","APTEL/1999/00319","14-09-1999","Telugu","Monthly","R.KRISHNAIAH","R.KRISHNAIAH","Telangana","Hyderabad","View        registration details for B.C.GARJANA SAAMAAJIKA NYAA SAADHANA VEDIKA (APTEL/1999/00319)"
"189","B.C.MEDIA","APTEL/2000/03154","07-01-2000","Telugu","Monthly","N.PURUSHOTHAM GOUD","N.PURUSHOTHAM GOUD","Telangana","Hyderabad","View        registration details for B.C.MEDIA (APTEL/2000/03154)"
"190","BAABA HAARATHI","TELTEL/2016/75700","06-07-2018","Telugu","Monthly","NAMPALLY SRINIVAS","NAMPALLY SRINIVAS","Telangana","Telangana","View        registration details for BAABA HAARATHI (TELTEL/2016/75700)"
"191","BAAHYA PRAPANCHAMLOSWECHA","TGTEL/25/A3372","21-10-2025","Telugu","Daily","VENNAM VIJAYA KANTH REDDY","VENNAM VIJAYA KANTH REDDY","Telangana","Hyderabad","View        registration details for BAAHYA PRAPANCHAMLOSWECHA (TGTEL/25/A3372)"
"192","BAATA SAARI","37981","06-06-1984","Telugu","Monthly","B.V. VENKATA RAO","B.V. VENKATA RAO","Telangana","Hyderabad","View        registration details for BAATA SAARI (37981)"
"193","BADRUKA JOURNAL OF BUSINESS REVIEW","TELENG/2017/75563","18-06-2018","English","Half Yearly","MUKUNDLAL BADRUKA","SETH GHASIRAM GOPIKISHAN BADRUKA EDUCATIONAL SOCIETY","Telangana","Hyderabad","View        registration details for BADRUKA JOURNAL OF BUSINESS REVIEW (TELENG/2017/75563)"
"194","BAHUJANA BATUKULU","TELTEL/2014/58047","30-10-2014","Telugu","Monthly","ARRORI VENKATESHAM","ARRORIVENKATE SHAM","Telangana","Nalgonda","View        registration details for BAHUJANA BATUKULU (TELTEL/2014/58047)"
"195","BAHUJANA VOICE","TELTEL/2016/69868","03-01-2017","Telugu","Fortnightly","JAKKANAPALLY GANESH","JAKKANAPALLY GANESH","Telangana","Karimnagar","View        registration details for BAHUJANA VOICE (TELTEL/2016/69868)"
"196","BALA BHARATAM","TELTEL/2013/50383","19-06-2013","Telugu","Monthly","RAMOJI RAO","RAMOJI FOUNDATION","Telangana","Rangareddy","View        registration details for BALA BHARATAM (TELTEL/2013/50383)"
"197","BALA CHELIMI","52828","27-04-1993","TELUGU","Monthly","M. VEDAKUMAR","M. VEDAKUMAR","Telangana","Hyderabad","View        registration details for BALA CHELIMI (52828)"
"198","BALAJI MARKET BULLETIN","44952","08-05-1986","English","Weekly","PARASURAM TIWARI","PARASURAM TIWARI","Telangana","Hyderabad","View        registration details for BALAJI MARKET BULLETIN (44952)"
"199","BALAJI MARKET BULLETIN","44991","16-02-1989","Tamil","Weekly","PARASURAM TIWARI","PARASURAM TIWARI","Telangana","Hyderabad","View        registration details for BALAJI MARKET BULLETIN (44991)"
"200","BALAJI MARKET BULLETIN","44970","28-05-1986","Telugu","Weekly","PARASURAIN TIWARI","PARASURAIN TIWARI","Telangana","Hyderabad","View        registration details for BALAJI MARKET BULLETIN (44970)"
"201","BALAJI MARKET BULLETIN","37904","19-02-1999","Hindi","Weekly","PARASURAM TIWARI","PARASURAM TIWARI","Telangana","Hyderabad","View        registration details for BALAJI MARKET BULLETIN (37904)"
"202","BANGARU SHIKHARAM","TELTEL/2016/70351","01-02-2017","Telugu","Monthly","PENDOTA SOMAIAH","PENDOTA SOMAIAH","Telangana","Nalgonda","View        registration details for BANGARU SHIKHARAM (TELTEL/2016/70351)"
"203","BANGARU TELANGANA","TELTEL/2015/64301","14-10-2015","Telugu","Daily","M. SRINIVAS","M. SRINIVAS","Telangana","Hyderabad","View        registration details for BANGARU TELANGANA (TELTEL/2015/64301)"
"204","BANGARU THANGEDU","TELTEL/2015/64726","09-11-2015","Telugu","Quarterly","M. DINAKAR RAO","M DINAKAR RAO","Telangana","Telangana","View        registration details for BANGARU THANGEDU (TELTEL/2015/64726)"
"205","BANJARA NANGARA BHERI","TELTEL/2015/62897","25-06-2015","Telugu","Monthly","BELLAIAH NAIK.T","BELLAIAH NAIK.T","Telangana","Hyderabad","View        registration details for BANJARA NANGARA BHERI (TELTEL/2015/62897)"
"206","BANJARA TIMES","TELBIL/2017/72629","14-07-2017","English, Telugu","Weekly","M. MEENALATHA SREENIVAS","M MEENALATHA SREENIVAS","Telangana","Mumbai","View        registration details for BANJARA TIMES (TELBIL/2017/72629)"
"207","BASAVA KRUPA","APTEL/2001/06194","19-12-2001","Telugu","Monthly","KALVA MALIKARJUNAPPA","BASAVA SAMKSHEMA SAMITHI","Telangana","Hyderabad","View        registration details for BASAVA KRUPA (APTEL/2001/06194)"
"208","BATASARI","TELTEL/2016/72956","14-08-2017","Telugu","Monthly","RAMAVATH DHARMA NAIK","RAMAVATH DHARMA NAIK","Telangana","Rangareddy","View        registration details for BATASARI (TELTEL/2016/72956)"
"209","BATUKAMMA","TELTEL/2019/78873","31-07-2020","Telugu","Daily","NAROTE SURENDER","NAROTE SURENDER","Telangana","Nizamabad","View        registration details for BATUKAMMA (TELTEL/2019/78873)"
"210","BC VANI","TELTEL/2015/65356","28-12-2015","Telugu","Monthly","KAMPELLI KISHANRAO","KAMPELLI KISHAN RAO","Telangana","Nalgonda","View        registration details for BC VANI (TELTEL/2015/65356)"
"211","BEEDALA PATLU","37988","24-01-1985","Telugu","Fortnightly","Gundam Raja Mahendra Reddy","Gundam Raja Mahendra Reddy","Telangana","Hyderabad","View        registration details for BEEDALA PATLU (37988)"
"212","BEEDALA PATLU","TELTEL/2008/26924","27-01-2009","Telugu","Daily","Gundam Raja Mahendra Reddy","Gundam Raja Mahendra Reddy","Telangana","Hyderabad","View        registration details for BEEDALA PATLU (TELTEL/2008/26924)"
