"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"1114","GREEN CLIMATE","APENG/2013/50815","09-07-2013","English","Monthly","JANAPAREDDY VENKATA RATNAM","JANAPAREDDY VENKATA RATNAM","Andhra Pradesh","Visakhapatnam","View        registration details for GREEN CLIMATE (APENG/2013/50815)"
"1115","GREEN CLIMATE","APTEL/2010/33130","30-07-2010","Telugu","Monthly","JANAPAREDDY VENKATA RATNAM","JANAPAREDDY VENKATA RATNAM","Andhra Pradesh","Visakhapatnam","View        registration details for GREEN CLIMATE (APTEL/2010/33130)"
"1116","GREEN DAY","APTEL/2012/47301","03-01-2013","Telugu","Monthly","N. SREENIVASULU","N. SREENI VASULU","Andhra Pradesh","Anantapur","View        registration details for GREEN DAY (APTEL/2012/47301)"
"1117","GREEN INDIA","APTEL/2018/75940","28-08-2018","Telugu","Monthly","V. GAUTHAM PRAKASH RAO","V. GAUTHAM PRAKASH RAO","Andhra Pradesh","Visakhapatnam","View        registration details for GREEN INDIA (APTEL/2018/75940)"
"1118","GREEN TIMES","APENG/2012/46814","05-12-2012","English","Daily","MOHAMMED MEHDI ALI","MOHAMMED MEHDI ALI","Andhra Pradesh","Hyderabad","View        registration details for GREEN TIMES (APENG/2012/46814)"
"1119","GREENVALLEY","APTEL/2010/35254","07-01-2011","Telugu","Monthly","PENDAYALA BHAKTA TUKARAM","PENDAYALA BHAKTA TUKARAM","Andhra Pradesh","Visakhapatnam","View        registration details for GREENVALLEY (APTEL/2010/35254)"
"1120","GROUND REPORT MONTHLY","APTEL/26/A1965","25-03-2026","Telugu","Monthly","PEDDAVENKATESWARLU GORANTLA","PEDDAVENKATESWARLU GORANTLA","Andhra Pradesh","N T R","View        registration details for GROUND REPORT MONTHLY (APTEL/26/A1965)"
"1121","GUDACHARI","APTEL/2011/36849","20-04-2011","Telugu","Monthly","BHUPATHI RAJU","BHUPATHI RAJU","Andhra Pradesh","Nalgonda","View        registration details for GUDACHARI (APTEL/2011/36849)"
"1122","GUDACHARI","APTEL/2012/42707","30-05-2012","Telugu","Daily","BHUPATHI RAJU","BHUPATHI RAJU","Andhra Pradesh","Hyderabad","View        registration details for GUDACHARI (APTEL/2012/42707)"
"1123","GUDI GANTA","APTEL/2008/25113","07-08-2008","Telugu","Weekly","M. ARUNA","M. ARUNA","Andhra Pradesh","East Godavari","View        registration details for GUDI GANTA (APTEL/2008/25113)"
"1124","GUDIVADA NEWS EXPRESS","APTEL/2019/78656","19-05-2020","Telugu","Weekly","DAMISETTI RANGA BABU","V S K PUBLICATION","Andhra Pradesh","Krishna","View        registration details for GUDIVADA NEWS EXPRESS (APTEL/2019/78656)"
"1125","GUDIVADA PRAGATHI","APTEL/2022/83226","31-01-2023","Telugu","Daily","D SIVA DHANVANTHRI","D SIVA DHANVANTHRI","Andhra Pradesh","Krishna","View        registration details for GUDIVADA PRAGATHI (APTEL/2022/83226)"
"1126","GUDIVADA TIMES","APTEL/2018/76726","22-01-2019","Telugu","Daily","BAPATLA LUDIYA","BAPATLA LUDIYA","Andhra Pradesh","Krishna","View        registration details for GUDIVADA TIMES (APTEL/2018/76726)"
"1127","GUDURU AASAYAM","APTEL/2017/73015","18-08-2017","Telugu","Monthly","CHITTAMSETTY PRASAD","CHITTAMSETTY PRASAD","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for GUDURU AASAYAM (APTEL/2017/73015)"
"1128","GUDURU CALLING","APTEL/2009/32053","23-04-2010","Telugu","Weekly","NANNURU SRINIVASA RAO","NANNURU SREENIVASARAO","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for GUDURU CALLING (APTEL/2009/32053)"
"1129","GULAM","APTEL/2011/40887","24-02-2012","Telugu","Monthly","BAKE HABIBULLA","BAKE HABIBULLA","Andhra Pradesh","Anantapur","View        registration details for GULAM (APTEL/2011/40887)"
"1130","GULZAR E DECCAN","APURD/2013/48592","13-03-2013","Urdu","Daily","MOHAMMED ABDUL JAMEEL","MOHAMMED ABDUL JAMEEL","Andhra Pradesh","Hyderabad","View        registration details for GULZAR E DECCAN (APURD/2013/48592)"
"1131","GUNDLAKAMMA","APTEL/2007/22686","22-01-2008","Telugu","Monthly","SANDIREDDY KONDALARAO","SANDIREDDY KONDALARAO","Andhra Pradesh","Prakasam","View        registration details for GUNDLAKAMMA (APTEL/2007/22686)"
"1132","GUNDU SOODI","APTEL/26/A1968","25-03-2026","Telugu","Monthly","MANEM SURYA KUMARI","MANEM SURYA KUMARI","Andhra Pradesh","Eluru","View        registration details for GUNDU SOODI (APTEL/26/A1968)"
"1133","GUNTAKAL SAMACHAR","APTEL/2016/69522","02-12-2016","Telugu","Monthly","G. SREENIVASAMURTHY","G.SREENIVASAMURTHY","Andhra Pradesh","Anantapur","View        registration details for GUNTAKAL SAMACHAR (APTEL/2016/69522)"
"1134","GUNTAKAL SAMACHAR","APTEL/2017/74529","31-01-2018","Telugu","Daily","G. SREENIVASAMURTHY","G. SREENIVASAMURTHY","Andhra Pradesh","Anantapur","View        registration details for GUNTAKAL SAMACHAR (APTEL/2017/74529)"
"1135","GUNTUR FOCUS","TEL/2015/66236","19-02-2016","Telugu","Daily","MYLLEPALLI VEERAIAH","MYLLEPALLI VEERAIAH","Andhra Pradesh","Guntur","View        registration details for GUNTUR FOCUS (TEL/2015/66236)"
"1136","GUNTUR FOCUS","APTEL/2017/73320","14-09-2017","Telugu","Monthly","MYLLEPALLI VEERAIAH","MYLLEPALLI VEERAIAH","Andhra Pradesh","Guntur","View        registration details for GUNTUR FOCUS (APTEL/2017/73320)"
"1137","GUNTUR JYOTHI","APTEL/25/A1487","01-07-2025","Telugu","Daily","Ramisetti Nagamani","Ramisetti Nagamani","Andhra Pradesh","Guntur","View        registration details for GUNTUR JYOTHI (APTEL/25/A1487)"
"1138","GUNTUR NAADI","APTEL/25/A1171","09-06-2025","Telugu","Weekly","SANDEPOGU VIJAYA BHASKAR","SANDEPOGU VIJAYA BHASKAR","Andhra Pradesh","Guntur","View        registration details for GUNTUR NAADI (APTEL/25/A1171)"
"1139","GUNTUR SANDHYA","APTEL/2004/12586","18-03-2004","Telugu","Daily","PERUMALLAPALLI CHITRA LATHA","PERUMALLAPALLI CHITRA LATHA","Andhra Pradesh","Guntur","View        registration details for GUNTUR SANDHYA (APTEL/2004/12586)"
"1140","GUNTUR TODAY","APTEL/2015/65612","12-01-2016","Telugu","Daily","C. SRINIVAS RAO","CHALLA SRINIVASA RAO","Andhra Pradesh","Guntur","View        registration details for GUNTUR TODAY (APTEL/2015/65612)"
"1141","GUNTUR VARTHA","61784","19-07-1994","Telugu","Weekly","MOHAMMED ARIF","MOHAMMED ARIF","Andhra Pradesh","Guntur","View        registration details for GUNTUR VARTHA (61784)"
"1142","GUNTUR VELUGU","APTEL/2016/66430","16-03-2016","Telugu","Daily","PUVVADA SATISH BABU","PUVVADA SATISH BABU","Andhra Pradesh","Guntur","View        registration details for GUNTUR VELUGU (APTEL/2016/66430)"
"1143","GUNTURU PATRIKA","3239","24-11-1955","English, Telugu","Twice a week","JAMILI NAMMALWAR","JAMILI NAMNALWAR","Andhra Pradesh","Guntur","View        registration details for GUNTURU PATRIKA (3239)"
"1144","GURUPATHAM","APTEL/2006/18928","22-03-2007","Telugu","Monthly","SEELAM SRI KALI DASU","SEELAM SRI KALIDASU","Andhra Pradesh","East Godavari","View        registration details for GURUPATHAM (APTEL/2006/18928)"
"1145","GURUPRIYA","APTEL/2007/22201","13-12-2007","Telugu","Monthly","Y.P. VIDYASHANKAR","Y.P. VIDYASHANKAR","Andhra Pradesh","Hyderabad","View        registration details for GURUPRIYA (APTEL/2007/22201)"
"1146","GYANA TEJA","APTEL/2009/28465","20-07-2009","Telugu","Monthly","BADANI MEHER MOULI","BADANI MEHER MOULI","Andhra Pradesh","Visakhapatnam","View        registration details for GYANA TEJA (APTEL/2009/28465)"
"1147","GYANAMRUTHAM","APTEL/2005/24396","16-06-2008","Telugu","Monthly","B. K. SAROJA","SIST. B.K.SAROJA, ON BEHALF OF PRAJAPITA BRAHMA KUMARIS","Andhra Pradesh","Hyderabad","View        registration details for GYANAMRUTHAM (APTEL/2005/24396)"
"1148","HABIB E DECCAN","APURD/2014/55656","19-05-2014","Urdu","Weekly","KHAJA MOINUDDIN","KHAJA MOINUDDIN","Andhra Pradesh","Hyderabad","View        registration details for HABIB E DECCAN (APURD/2014/55656)"
"1149","HAFIZATH","APURD/2012/42811","08-06-2012","Urdu","Weekly","MOHAMMED MURTUZA","MOHAMMED MURTUZA","Andhra Pradesh","Hyderabad","View        registration details for HAFIZATH (APURD/2012/42811)"
"1150","HAFIZATH","APURD/2011/40020","14-12-2011","Urdu","Daily","MOHAMMED MURTUZA","MOHAMMED MURTUZA","Andhra Pradesh","Hyderabad","View        registration details for HAFIZATH (APURD/2011/40020)"
"1151","HAKKIM","APURD/2013/48086","15-02-2013","Urdu","Weekly","MIR HABEEB ALI KHAN","MIR HABEEB ALI KHAN","Andhra Pradesh","Hyderabad","View        registration details for HAKKIM (APURD/2013/48086)"
"1152","HAKKULA VEDIKA","APTEL/2018/77898","21-08-2019","Telugu","Daily","D. SREENIVASULU","D. SREENIVASULU","Andhra Pradesh","Kurnool","View        registration details for HAKKULA VEDIKA (APTEL/2018/77898)"
"1153","HAKKULA VEDIKA","APTEL/2015/71946","22-05-2017","Telugu","Monthly","D. SREENIVASULU","D. SREENIVASULU","Andhra Pradesh","Kurnool","View        registration details for HAKKULA VEDIKA (APTEL/2015/71946)"
"1154","HALMIN","APURD/2012/44935","29-08-2012","Urdu","Daily","SHAIK YOUSUF","SHAIK YOUSUF","Andhra Pradesh","Hyderabad","View        registration details for HALMIN (APURD/2012/44935)"
"1155","HAMARA HAQ","APTEL/2018/76768","25-01-2019","Telugu","Monthly","SHAIK ABDUL NAZAR BASHA","S A NAZAR BASHA","Andhra Pradesh","Y.S.R.","View        registration details for HAMARA HAQ (APTEL/2018/76768)"
"1156","HAMARA INDIA","63664","12-03-1996","Urdu","Weekly","ASIYA BEGUM","ASIYA BEGUM","Andhra Pradesh","Hyderabad","View        registration details for HAMARA INDIA (63664)"
"1157","HAMARA PALANADU","APURD/25/A3102","08-10-2025","Urdu","Daily","SHAIK JOHN SHAHEED","SHAIK JOHN SHAHEED","Andhra Pradesh","Guntur","View        registration details for HAMARA PALANADU (APURD/25/A3102)"
"1158","HAMARA PRAYAS","APENG/2011/38018","23-06-2011","English","Monthly","SMT.RANJANA SHARMA","THE A.P. MAHESH CO-OPERATIVE URBAN BANK LIMITED","Andhra Pradesh","Hyderabad","View        registration details for HAMARA PRAYAS (APENG/2011/38018)"
"1159","HAMARI PARAMPARA","APHIN/2013/50535","26-06-2013","Hindi","Monthly","PAVAN UPADHYAY","PAVAN UPADHYAY","Andhra Pradesh","Hyderabad","View        registration details for HAMARI PARAMPARA (APHIN/2013/50535)"
"1160","HAMARI RAJNITI","APHIN/2013/54815","27-02-2014","Hindi","Daily","MOHD. HAMED","MOHD. HAMED","Andhra Pradesh","Hyderabad","View        registration details for HAMARI RAJNITI (APHIN/2013/54815)"
"1161","HAMDAM","APURD/2011/40352","09-01-2012","Urdu","Weekly","SYED MOHAMMED QUADRI","SYED MOHAMMED QUADRI","Andhra Pradesh","Hyderabad","View        registration details for HAMDAM (APURD/2011/40352)"
"1162","HAMDAM","APENG/2011/40195","26-12-2011","English","Daily","SYED MOHAMMED QUADRI","SYED MOHAMMED QUADRI","Andhra Pradesh","Hyderabad","View        registration details for HAMDAM (APENG/2011/40195)"
"1163","HAMSA VOICE","APTEL/2019/77777","22-07-2019","Telugu","Daily","EDIGA NAGARAJU","EDIGA NAGARAJU","Andhra Pradesh","Kurnool","View        registration details for HAMSA VOICE (APTEL/2019/77777)"
"1164","HANDS ON BHARATH","APTEL/25/A0294","20-05-2025","Telugu","Monthly","Dhani Ramesh","Dhani Ramesh","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for HANDS ON BHARATH (APTEL/25/A0294)"
"1165","HANUMANTIMES VAARTHAPATRIKA","APTEL/26/A1230","18-02-2026","Telugu","Monthly","DODLO HANUMANTHU","DODLO HANUMANTHU","Andhra Pradesh","Ananthapur","View        registration details for HANUMANTIMES VAARTHAPATRIKA  (APTEL/26/A1230)"
"1166","HAPPY INDIA TIMES","APTEL/2017/75384","29-05-2018","Telugu","Weekly","P. RAMESH BABU","HAPPY INDIA TECHNOCORP PVT LTD","Andhra Pradesh","Anantapur","View        registration details for HAPPY INDIA TIMES (APTEL/2017/75384)"
"1167","HARE KRISHNA SANDESAM","APTEL/2008/32832","01-07-2010","Telugu","Monthly","SRIMAN SATYA GOPINADH DAS","SRIMAN SATYA GOPINADH DAS","Andhra Pradesh","East Godavari","View        registration details for HARE KRISHNA SANDESAM (APTEL/2008/32832)"
"1168","HARI KIRANAM","APBIL/2015/71784","08-05-2017","English, Telugu","Monthly","PASUPULETI HARI PRASAD","P. HARI PRASAD","Andhra Pradesh","Tirupati","View        registration details for HARI KIRANAM (APBIL/2015/71784)"
"1169","HARIJAN","3302","02-12-1958","Telugu","Weekly","N VEERABHADRA RAO","N VEERABHADRA RAO","Andhra Pradesh","East Godavari","View        registration details for HARIJAN (3302)"
"1170","HARIKA PRABHANJANAMU","APTEL/25/A1718","07-07-2025","Telugu","Fortnightly","ELINDALA RAJU","ELINDALA RAJU","Andhra Pradesh","Krishna","View        registration details for HARIKA PRABHANJANAMU (APTEL/25/A1718)"
"1171","HARIKA PRABHANJANAMU","APTEL/2018/76722","22-01-2019","Telugu","Fortnightly","ELINDALA RAJU","ELINDALA RAJU","Andhra Pradesh","West Godavari","View        registration details for HARIKA PRABHANJANAMU (APTEL/2018/76722)"
"1172","HARIKA TIMES","APTEL/2016/66477","18-03-2016","Telugu","Monthly","M. RAJASEKHAR REDDY","M. RAJASEKHAR REDDY","Andhra Pradesh","Anantapur","View        registration details for HARIKA TIMES (APTEL/2016/66477)"
"1173","HARISHINI TIMES","APTEL/2013/48088","15-02-2013","Telugu","Monthly","G.V. LAKSHMAMMA","G.V. LAKSHMAMMA","Andhra Pradesh","Kurnool","View        registration details for HARISHINI TIMES (APTEL/2013/48088)"
"1174","HARITHA VANI","TELTEL/2012/47475","14-01-2013","Telugu","Daily","A.JAGADEESHWAR REDDY","A.JAGDEESHWAR REDDY","Andhra Pradesh","Hyderabad","View        registration details for HARITHA VANI (TELTEL/2012/47475)"
"1175","HAROON TIMES","APURD/2015/61444","21-04-2015","Urdu","Daily","OSMAN HAROON","OSMAN HAROON","Andhra Pradesh","Kurnool","View        registration details for HAROON TIMES (APURD/2015/61444)"
"1176","HARSHA ANDHRA","APTEL/2016/67134","26-05-2016","Telugu","Fortnightly","KALLA SURYAPRAKASH","KALLA SURYAPRAKASH","Andhra Pradesh","Visakhapatnam","View        registration details for HARSHA ANDHRA (APTEL/2016/67134)"
"1177","HARSHA DHWANI","APTEL/2012/44646","09-08-2012","Telugu","Daily","RAMPILLA SURYA PRAKASH RAO","RAMPILLA SURYA PRAKASH RAO","Andhra Pradesh","Visakhapatnam","View        registration details for HARSHA DHWANI (APTEL/2012/44646)"
"1178","HARSHA JYOTHI","APTEL/2016/71623","03-05-2017","Telugu","Monthly","SEERAPU SATYANARAYANA","SEERAPU SATYANARAYANA","Andhra Pradesh","Visakhapatnam","View        registration details for HARSHA JYOTHI (APTEL/2016/71623)"
"1179","HARSHA PRABHA","APTEL/2016/68869","04-10-2016","Telugu","Monthly","YERRAMSETTY SIVARAMAKRISHNA","YERRAMSETTY SIVARAMAKRISHNA","Andhra Pradesh","Visakhapatnam","View        registration details for HARSHA PRABHA (APTEL/2016/68869)"
"1180","HARSHA VISION","APTEL/2013/50062","30-05-2013","Telugu","Daily","KANURU GOWREESWARA RAO","KANURU GOWREESWARA RAO","Andhra Pradesh","Vizianagaram","View        registration details for HARSHA VISION (APTEL/2013/50062)"
"1181","HARSHAVELLI","APTEL/2003/10312","23-05-2003","Telugu","Monthly","N.SRINIVASARAO","N.SRINIVASARAO","Andhra Pradesh","Srikakulam","View        registration details for HARSHAVELLI (APTEL/2003/10312)"
"1182","HEALTH CARE","APBIL/25/A1840","15-07-2025","English, Telugu","Monthly","Dumpala Narendra Sai","Dumpala Narendra Sai","Andhra Pradesh","Guntur","View        registration details for HEALTH CARE (APBIL/25/A1840)"
"1183","HEALTH CARE","APBIL/2015/66259","26-02-2016","English, Telugu","Monthly","DUMPALA NARENDRA SAI","DUMPALA NARENDRA SAI","Andhra Pradesh","Visakhapatnam","View        registration details for HEALTH CARE (APBIL/2015/66259)"
"1184","HEALTH HELP","APTEL/2002/7147","05-07-2002","Telugu","Monthly","DR. T. SEVA KUMAR","NA","Andhra Pradesh","Guntur","View        registration details for HEALTH HELP (APTEL/2002/7147)"
"1185","HEALTH PLUS","APTEL/2017/73948","22-11-2017","Telugu","Monthly","RAMARAO KAJA","RAMARAO KAJA","Andhra Pradesh","Visakhapatnam","View        registration details for HEALTH PLUS (APTEL/2017/73948)"
"1186","HEART OF NELLORE","APTEL/2019/78713","26-05-2020","Telugu","Monthly","PANIKI SRAVAN KUMAR","PANIKI SRAVAN KUMAR","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for HEART OF NELLORE (APTEL/2019/78713)"
"1187","HECHARIKA","APTEL/2007/20766","08-08-2007","Telugu","Weekly","B. BENHAR","B. BENHAR","Andhra Pradesh","Kurnool","View        registration details for HECHARIKA (APTEL/2007/20766)"
"1188","HELAPURI NEWS","66410","06-12-1997","Telugu","Daily","B. M. ANAND","B.M.ANAND","Andhra Pradesh","West Godavari","View        registration details for HELAPURI NEWS (66410)"
"1189","HELAPURI NEWS","APTEL/2010/35308","12-01-2011","Telugu","Daily","B.M. ANAND","B.M.ANAND","Andhra Pradesh","Srikakulam","View        registration details for HELAPURI NEWS (APTEL/2010/35308)"
"1190","HELAPURI NEWS","APTEL/2007/33959","08-10-2010","Telugu","Daily","B.M.ANAND","B.M.ANAND","Andhra Pradesh","Visakhapatnam","View        registration details for HELAPURI NEWS (APTEL/2007/33959)"
"1191","HELLO AMARAVATHI","APTEL/2022/83077","05-07-2024","TELUGU","Daily","SHAIK BASHA","SHAIK BASHA","Andhra Pradesh","","View        registration details for HELLO AMARAVATHI (APTEL/2022/83077)"
"1192","HELLO TADEPALLIGUDEM","APTEL/2010/37991","22-06-2011","Telugu","Weekly","K. RAMESH BABU","KODALI RAMESH BABU","Andhra Pradesh","West Godavari","View        registration details for HELLO TADEPALLIGUDEM (APTEL/2010/37991)"
"1193","HELO VIZAG VEEKSHANA","APTEL/25/A3776","07-11-2025","Telugu","Weekly","ICHAPURAM VENKATARAMANA","ICHAPURAM VENKATARAMANA","Andhra Pradesh","Visakhapatnam","View        registration details for HELO VIZAG VEEKSHANA (APTEL/25/A3776)"
"1194","HI-TECH SAMACHARAM","APTEL/2003/10497","28-12-2002","Telugu","Weekly","K.SRINIVASARAO","KAKKATA SRINIVASA RAO","Andhra Pradesh","West Godavari","View        registration details for HI-TECH SAMACHARAM (APTEL/2003/10497)"
"1195","HIGHWAY NEWS","APTEL/2017/73146","30-08-2017","Telugu","Fortnightly","TIRIVEEDI DEVA KUMARI","TIRIVEEDI DEVA KUMARI","Andhra Pradesh","Krishna","View        registration details for HIGHWAY NEWS (APTEL/2017/73146)"
"1196","HIKE NEWS","APTEL/2017/74882","21-02-2018","Telugu","Weekly","NADIMPALLI RAMA KRISHNAM RAJU","NADIMPALLI RAMA KRISHNAM RAJU","Andhra Pradesh","West Godavari","View        registration details for HIKE NEWS (APTEL/2017/74882)"
"1197","HINDH VIKASINI","APTEL/2007/22900","07-02-2008","Telugu","Monthly","AMARAPINI  SREENIVASA RAO","AMARAPINI SREENIVASA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for HINDH VIKASINI (APTEL/2007/22900)"
"1198","Hindhu devalayalu","APTEL/25/A3790","07-11-2025","Telugu","Monthly","KASIREDDY ANITHA","KASIREDDY ANITHA","Andhra Pradesh","Guntur","View        registration details for Hindhu devalayalu  (APTEL/25/A3790)"
"1199","HINDU NAGARA","52882","17-02-1993","Telugu","Monthly","TULASI SURYA PRAKASH","TULASI SURYA PRAKASH","Andhra Pradesh","Krishna","View        registration details for HINDU NAGARA (52882)"
"1200","HINDU SAKTHI","APTEL/2011/67138","26-05-2016","Telugu","Daily","EILLIPILLI APPALARAJU","EILLIPILLI APPALARAJU","Andhra Pradesh","Visakhapatnam","View        registration details for HINDU SAKTHI (APTEL/2011/67138)"
"1201","HINDU VISION","APTEL/2009/29693","20-11-2009","Telugu","Daily","SYED NASEER","SYED NASEER","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for HINDU VISION (APTEL/2009/29693)"
"1202","HINDUSTAN JYOTHI","APURD/2010/35557","02-02-2011","Urdu","Daily","SYED IBRAHIM KAFEEL","SYED IBRAHIM KAFEEL","Andhra Pradesh","Hyderabad","View        registration details for HINDUSTAN JYOTHI (APURD/2010/35557)"
"1203","HIT HAPPY INDIA TECHS NEWS","APENG/2020/78874","31-07-2020","English","Weekly","P. RAMESH BABU","HAPPY INDIA TECHNOCORP PRIVATE LIMITED","Andhra Pradesh","Anantapur","View        registration details for HIT HAPPY INDIA TECHS NEWS (APENG/2020/78874)"
"1204","HITECH DAIRY","APTEL/2009/27159","25-02-2009","Telugu","Weekly","KAGITHA SRINIVAS","KAGITHA SRINIVAS","Andhra Pradesh","West Godavari","View        registration details for HITECH DAIRY (APTEL/2009/27159)"
