"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"115","AKSHARA PRAKASAM","APTEL/2010/36692","07-04-2011","Telugu","Monthly","BIRAPUNENI SRINIVASA RAO","BIRAPUNENI SRINIVASA RAO","Andhra Pradesh","Prakasam","View        registration details for AKSHARA PRAKASAM (APTEL/2010/36692)"
"116","AKSHARA PRALAYAM","APTEL/25/A0290","20-05-2025","Telugu","Daily","MAJJI SRINIVASA MURTHY","MAJJI SRINIVASA MURTHY","Andhra Pradesh","Visakhapatnam","View        registration details for AKSHARA PRALAYAM (APTEL/25/A0290)"
"117","AKSHARA PUNITHA","APTEL/2015/63721","10-08-2015","Telugu","Monthly","C. RAVI KUMAR","C. RAVI KUMAR","Andhra Pradesh","Anantapur","View        registration details for AKSHARA PUNITHA (APTEL/2015/63721)"
"118","AKSHARA RUPAM","APTEL/2011/41888","01-05-2012","Telugu","Monthly","K. SHYAM PRASAD","K. SHYAM PRASAD","Andhra Pradesh","Visakhapatnam","View        registration details for AKSHARA RUPAM (APTEL/2011/41888)"
"119","AKSHARA SAGARAM","APTEL/2018/74898","21-02-2018","Telugu","Fortnightly","SHAIK SHAMIM SULTANA","SHAIK SHAMIM SULTANA","Andhra Pradesh","Visakhapatnam","View        registration details for AKSHARA SAGARAM (APTEL/2018/74898)"
"120","AKSHARA SAKHAM","APTEL/2022/85456","04-10-2023","Telugu","Daily","JAJJARA YEDUKONDALU","JAJJARA YEDUKONDALU","Andhra Pradesh","Prakasam","View        registration details for AKSHARA SAKHAM (APTEL/2022/85456)"
"121","AKSHARA SAKSHI","APTEL/2010/32894","07-07-2010","Telugu","Daily","THAMMINANA RAMBABU","THAMMINANA RAMBABU","Andhra Pradesh","Srikakulam","View        registration details for AKSHARA SAKSHI (APTEL/2010/32894)"
"122","AKSHARA SAMARAM","APTEL/2010/31138","23-02-2010","Telugu","Monthly","S. RAMAKRISHNA YADAV","S. RAMAKRISHNA YADAV","Andhra Pradesh","Rangareddy","View        registration details for AKSHARA SAMARAM (APTEL/2010/31138)"
"123","AKSHARA SAMUHAM","APTEL/2015/65372","28-12-2015","Telugu","Daily","S.A. RAWOOF","S A RAWOOF","Andhra Pradesh","Kurnool","View        registration details for AKSHARA SAMUHAM (APTEL/2015/65372)"
"124","AKSHARA SANCHALANAM","APTEL/2012/42350","17-05-2012","Telugu","Monthly","JOHN VARA BABU","JOHN VARA BABU","Andhra Pradesh","Visakhapatnam","View        registration details for AKSHARA SANCHALANAM (APTEL/2012/42350)"
"125","AKSHARA SANDESHAM","APTEL/25/A1148","06-06-2025","Telugu","Monthly","MUTTURU NAGESHU","MUTTURU NAGESHU","Andhra Pradesh","Y.S.R.","View        registration details for AKSHARA SANDESHAM (APTEL/25/A1148)"
"126","AKSHARA SATHYALU","APTEL/26/A1156","17-02-2026","Telugu","Monthly","Yegiteela Venkata Jayakumar","Yegiteela Venkata Jayakumar","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for AKSHARA SATHYALU (APTEL/26/A1156)"
"127","AKSHARA SATYAM","APTEL/2011/37689","02-06-2011","Telugu","Weekly","MAMIDI VENKATESWARLU","MAMIDI VENKATESWARLU","Andhra Pradesh","Guntur","View        registration details for AKSHARA SATYAM (APTEL/2011/37689)"
"128","AKSHARA SEEMA","APTEL/2023/87668","26-06-2024","TELUGU","Monthly","N. LAKSHMIPATHI","N LAKSHMIPATHI","Andhra Pradesh","","View        registration details for AKSHARA SEEMA (APTEL/2023/87668)"
"129","AKSHARA SHILPAM","APTEL/2018/77191","12-04-2019","Telugu","Monthly","DUMPALA PRASADA RAO","DUMPALA PRASADARAO","Andhra Pradesh","Visakhapatnam","View        registration details for AKSHARA SHILPAM (APTEL/2018/77191)"
"130","AKSHARA SHILPAM","APTEL/2019/78680","05-06-2020","TELUGU","Daily","DUMPALA PRASADA RAO","DUMPALA PRASADA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for AKSHARA SHILPAM (APTEL/2019/78680)"
"131","AKSHARA SWARAM","APTEL/2022/82036","25-08-2022","Telugu","Bimonthly (Once in two months)","URITI JAGADEESWARA RAO","URITI JAGADEESWARA RAO","Andhra Pradesh","Srikakulam","View        registration details for AKSHARA SWARAM (APTEL/2022/82036)"
"132","AKSHARA SWATHI","APTEL/2020/83788","17-04-2023","Telugu","Monthly","A CHANDRA KALA","ANURUP CHARITABLE TURST","Andhra Pradesh","Kurnool","View        registration details for AKSHARA SWATHI (APTEL/2020/83788)"
"133","AKSHARA TELANGANA","APTEL/2014/55200","03-04-2014","Telugu","Daily","M. SANTHOSH","M. SANTHOSH","Andhra Pradesh","Adilabad","View        registration details for AKSHARA TELANGANA (APTEL/2014/55200)"
"134","AKSHARA TODAY","APTEL/2015/60422","24-02-2015","Telugu","Monthly","KOUCHIKA ALEKHYA","KOUCHIKA ALEKHYA","Andhra Pradesh","Rangareddy","View        registration details for AKSHARA TODAY (APTEL/2015/60422)"
"135","AKSHARA TUNEERAM","APTEL/2015/63763","12-08-2015","Telugu","Monthly","C. ANIL KUMAR","C.ANIL KUMAR","Andhra Pradesh","Anantapur","View        registration details for AKSHARA TUNEERAM (APTEL/2015/63763)"
"136","AKSHARA UDAYAM","APTEL/2014/59846","27-01-2015","Telugu","Monthly","MALLEMSETTI LAKSHMANARAO","MALLEMSETTI LAKSHMANA RAO","Andhra Pradesh","Guntur","View        registration details for AKSHARA UDAYAM (APTEL/2014/59846)"
"137","AKSHARA VEDIKA","APTEL/2008/28435","16-07-2009","Telugu","Monthly","ADUKONDALA VENKATESHAM","ADUKONDALA VENKATESHAM","Andhra Pradesh","Nalgonda","View        registration details for AKSHARA VEDIKA (APTEL/2008/28435)"
"138","AKSHARA VEDIKA","APTEL/2011/36304","18-03-2011","Telugu","Daily","ADUKONDALA VENKATESHAM","ADUKONDALA VENKATESHAM","Andhra Pradesh","Nalgonda","View        registration details for AKSHARA VEDIKA (APTEL/2011/36304)"
"139","AKSHARA VIPLAVAM","APTEL/2014/55199","03-04-2014","Telugu","Daily","B.V.G. SITA RAMA MURTHY","B.V.G. SITA RAMA MURTHY","Andhra Pradesh","Visakhapatnam","View        registration details for AKSHARA VIPLAVAM (APTEL/2014/55199)"
"140","AKSHARA VISION","APTEL/2015/65441","01-01-2016","Telugu","Fortnightly","DEVAGUPTAPU SURYA NARAYANA","DEVAGUPTAPU SURYANARAYANA","Andhra Pradesh","Visakhapatnam","View        registration details for AKSHARA VISION (APTEL/2015/65441)"
"141","AKSHARABHARATHI","70940","12-12-1998","Telugu","Monthly","M.V.S.SASTRY","M.V.S.SASTRY","Andhra Pradesh","Prakasam","View        registration details for AKSHARABHARATHI (70940)"
"142","AKSHARAGNI","APTEL/2017/72378","21-06-2017","Telugu","Monthly","KADUPU ESWARA RAO","KADUPU ESWARA RAO","Andhra Pradesh","Srikakulam","View        registration details for AKSHARAGNI (APTEL/2017/72378)"
"143","Aksharaijam Prajajournalisium","APTEL/25/A3732","06-11-2025","Telugu","Daily","TALUPULA RAMANJULU","TALUPULA RAMANJULU","Andhra Pradesh","Ananthapur","View        registration details for Aksharaijam Prajajournalisium (APTEL/25/A3732)"
"144","AKSHARAKRANTHI","APTEL/2021/80457","30-09-2021","Telugu","Monthly","Shaik Mohammad Asif","Shaik Mohammad Asif","Andhra Pradesh","Kurnool","View        registration details for AKSHARAKRANTHI (APTEL/2021/80457)"
"145","AKSHARAM AVINITHI PAI ASTRAM","APTEL/2013/54231","23-01-2014","Telugu","Daily","SHAIK ABDUL AZEED","SHAIK ABDUL AZEED","Andhra Pradesh","Rangareddy","View        registration details for AKSHARAM AVINITHI PAI ASTRAM (APTEL/2013/54231)"
"146","AKSHARAM GOPPA","APTEL/25/A2005","29-07-2025","Telugu","Daily","CHAKALI YELLAMMA","CHAKALI YELLAMMA","Andhra Pradesh","Kurnool","View        registration details for AKSHARAM GOPPA (APTEL/25/A2005)"
"147","AKSHARAMALA","APTEL/2017/73941","22-11-2017","Telugu","Daily","G.K. LALITHA BAI","G K LALITHA BAI","Andhra Pradesh","Kurnool","View        registration details for AKSHARAMALA (APTEL/2017/73941)"
"148","AKSHARASINEYAM","APTEL/2011/47177","28-12-2012","Telugu","Monthly","S. RAMAPRATAPA REDDY","S. RAMAPRATAPA REDDY","Andhra Pradesh","Y.S.R.","View        registration details for AKSHARASINEYAM (APTEL/2011/47177)"
"149","AKSHARASPURTHI","APTEL/2011/45062","04-09-2012","Telugu","Monthly","PENUGUDURU SIMHACHALAM","PENUGUDURU SIMHACHALAM","Andhra Pradesh","Srikakulam","View        registration details for AKSHARASPURTHI (APTEL/2011/45062)"
"150","AKSHARAVANI","APTEL/2010/34250","09-11-2010","Telugu","Monthly","PEELA MURALI MOHANA RAO","PEELA MURALI MOHANA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for AKSHARAVANI (APTEL/2010/34250)"
"151","AKSHAY MITRA","APTEL/2022/81924","23-08-2022","Telugu","Monthly","M AVINASH","M AVINASH","Andhra Pradesh","Kurnool","View        registration details for AKSHAY MITRA (APTEL/2022/81924)"
"152","AKSHAYA","APTEL/2010/33533","06-09-2010","TELUGU","Monthly","TENNETI SRINIVASA RAO","TENNETI SRINIVASA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for AKSHAYA (APTEL/2010/33533)"
"153","AKSHITHA","APTEL/2011/37073","04-05-2011","Telugu","Daily","MATHANGI GURUVAIAH","MATHANGI GURUVAIAH","Andhra Pradesh","Nalgonda","View        registration details for AKSHITHA (APTEL/2011/37073)"
"154","AKSHITHA","APTEL/2012/45772","15-10-2012","Telugu","Monthly","MATHANGI GURUVAIAH","MATHANGI GURUVAIAH","Andhra Pradesh","Nalgonda","View        registration details for AKSHITHA (APTEL/2012/45772)"
"155","AKSHRA DALAM","APTEL/2010/34551","29-11-2010","Telugu","Weekly","GULAM SUBHANI","GULAM SUBHANI","Andhra Pradesh","Nalgonda","View        registration details for AKSHRA DALAM (APTEL/2010/34551)"
"156","AKSHRA SIKHARAM","APTEL/2016/66443","17-03-2016","Telugu","Daily","GORIJAVOLU SUMAN","GORIJAVOLU SUMAN","Andhra Pradesh","Guntur","View        registration details for AKSHRA SIKHARAM (APTEL/2016/66443)"
"157","AKSHRA SPRUHA","APTEL/2009/29770","24-11-2009","Telugu","Daily","CH. SATYANARAYANA","CH. SATYANARAYANA","Andhra Pradesh","Srikakulam","View        registration details for AKSHRA SPRUHA (APTEL/2009/29770)"
"158","AKSHRA SURYA","APTEL/2023/90257","03-12-2024","TELUGU","Daily","GANGI SRINIVASA RAO","GANGI SRINIVASA RAO","Andhra Pradesh","","View        registration details for AKSHRA SURYA (APTEL/2023/90257)"
"159","AKSHRA SURYA","APTEL/2012/47576","18-01-2013","Telugu","Daily","GANGI SRINIVASA RAO","GANGI SRINIVASA RAO","Andhra Pradesh","Srikakulam","View        registration details for AKSHRA SURYA (APTEL/2012/47576)"
"160","AKSHRA TIMES","APTEL/2022/90211","21-11-2024","TELUGU","Daily","BABAN JAVEED BASHA","BABAN JAVEED BASHA","Andhra Pradesh","","View        registration details for AKSHRA TIMES (APTEL/2022/90211)"
"161","AKSHRAA JNANAJYOTI","APTEL/25/A1382","24-06-2025","Telugu","Daily","GONDU JANARDHANARAO","GONDU JANARDHANARAO","Andhra Pradesh","Srikakulam","View        registration details for AKSHRAA JNANAJYOTI (APTEL/25/A1382)"
"162","AKSHRADEEPTHI TELUGUPATRIKA","APTEL/26/A2591","15-04-2026","Telugu","Monthly","CHAVVA LAVANYA","CHAVVA LAVANYA","Andhra Pradesh","Y.S.R.","View        registration details for AKSHRADEEPTHI TELUGUPATRIKA (APTEL/26/A2591)"
"163","Akshramu sakshamu","APTEL/26/A0191","02-01-2026","Telugu","Daily","Bairy Siva Ramakrishna","Bairy Siva Ramakrishna","Andhra Pradesh","Nandyal","View        registration details for Akshramu sakshamu (APTEL/26/A0191)"
"164","AKSHRAVAHINI","APTEL/2017/73750","09-11-2017","Telugu","Monthly","SHAIK ROSHAN JAMEER","SHAIK ROSHAN JAMEER","Andhra Pradesh","Anantapur","View        registration details for AKSHRAVAHINI (APTEL/2017/73750)"
"165","aksra prajaprathinidhi","APTEL/25/A4659","03-12-2025","Telugu","Daily","Lolabhattu Sri Veerabhadra Raju","Lolabhattu Sri Veerabhadra Raju","Andhra Pradesh","Kakinada","View        registration details for aksra prajaprathinidhi (APTEL/25/A4659)"
"166","AL RASHD","APURD/25/A4772","05-12-2025","Urdu","Monthly","VASEEM KAZI","VASEEM KAZI","Andhra Pradesh","Ananthapur","View        registration details for AL RASHD (APURD/25/A4772)"
"167","ALA.","APTEL/25/A1376","23-06-2025","Telugu","Daily","Bongu Venu Gopala Rao","Bongu Venu Gopala Rao","Andhra Pradesh","Krishna","View        registration details for ALA. (APTEL/25/A1376)"
"168","ALAYA SIKARAM","APBIL/2012/42193","14-05-2012","English, Telugu","Monthly","S.TRIVENI MATHAJI","S.TRIVENI MATHAJI","Andhra Pradesh","Visakhapatnam","View        registration details for ALAYA SIKARAM (APBIL/2012/42193)"
"169","ALL IN ONE HOMOEOPATHY","APMUL/2014/54838","03-03-2014","English, Telugu, Hindi","Monthly","DR.P. SHIVANANDA SWAMY","DR.P. SHIVANANDA SWAMY","Andhra Pradesh","Hyderabad","View        registration details for ALL IN ONE HOMOEOPATHY (APMUL/2014/54838)"
"170","ALLURI ASSAYA SADHANE EEROJU","APTEL/2024/86865","15-04-2024","Telugu","Daily","PASAGADUGULA BALABHANU MRUTYUNJAYA","PASAGADUGULA BALABHANU MRUTYUNJAYA","Andhra Pradesh","Visakhapatnam","View        registration details for ALLURI ASSAYA SADHANE EEROJU (APTEL/2024/86865)"
"171","ALLURI JAITRA","APTEL/25/A5034","10-12-2025","Telugu","Monthly","POTHURASA VENKATARAJU","POTHURASA VENKATARAJU","Andhra Pradesh","Visakhapatnam","View        registration details for ALLURI JAITRA (APTEL/25/A5034)"
"172","ALLURI MANA PADERU NEWS","APTEL/26/A3543","12-05-2026","Telugu","Monthly","PADILAM AVINASH","PADILAM AVINASH","Andhra Pradesh","Visakhapatnam","View        registration details for ALLURI MANA PADERU NEWS (APTEL/26/A3543)"
"173","AMARAM","APTEL/2005/14591","21-03-2005","Telugu","Weekly","T.KRISHNA MURTHY RAJU","T.KRISHNA MURTHY RAJU","Andhra Pradesh","West Godavari","View        registration details for AMARAM (APTEL/2005/14591)"
"174","AMARAVATHI ADHIPATHI","APTEL/2021/90500","17-03-2025","TELUGU","Daily","R PAUL RAO","R.PAUL RAO","Andhra Pradesh","Kurnool","View        registration details for AMARAVATHI ADHIPATHI (APTEL/2021/90500)"
"175","AMARAVATHI CALLING","APTEL/2017/73001","17-08-2017","Telugu","Monthly","KUNCHAM DAYAKAR","KUNCHAM DAYAKAR","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for AMARAVATHI CALLING (APTEL/2017/73001)"
"176","AMARAVATHI FASHION BUZZ","APBIL/2018/75931","24-08-2018","English, Telugu","Monthly","SATISH ADDALA","SATISH ADDALA","Andhra Pradesh","Krishna","View        registration details for AMARAVATHI FASHION BUZZ (APBIL/2018/75931)"
"177","AMARAVATHI FLASH","APTEL/26/A1271","19-02-2026","Telugu","Daily","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for AMARAVATHI FLASH (APTEL/26/A1271)"
"178","AMARAVATHI FLASH","APTEL/2020/81489","12-05-2022","Telugu","Daily","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Anantapur","View        registration details for AMARAVATHI FLASH (APTEL/2020/81489)"
"179","AMARAVATHI FLASH","APTEL/25/A3848","12-11-2025","Telugu","Daily","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Kurnool","View        registration details for AMARAVATHI FLASH (APTEL/25/A3848)"
"180","AMARAVATHI FLASH","APTEL/25/A1115","06-06-2025","Telugu","Daily","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Guntur","View        registration details for AMARAVATHI FLASH (APTEL/25/A1115)"
"181","AMARAVATHI FLASH","APTEL/25/A1889","21-07-2025","Telugu","Daily","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Y.S.R.","View        registration details for AMARAVATHI FLASH (APTEL/25/A1889)"
"182","AMARAVATHI FOCUS","APTEL/2017/73563","18-10-2017","Telugu","Weekly","VIYYAPU LAKSHMI","VIYYAPU LAKSHMI","Andhra Pradesh","Visakhapatnam","View        registration details for AMARAVATHI FOCUS (APTEL/2017/73563)"
"183","AMARAVATHI GALAM","APTEL/2017/72547","06-07-2017","Telugu","Monthly","MANDA CHINNAIAH","MANDA CHINNAIAH","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for AMARAVATHI GALAM (APTEL/2017/72547)"
"184","AMARAVATHI NIPPU","APTEL/2018/76314","26-10-2018","Telugu","Weekly","KONGARA BRAHMAIAH","KONGARA BRAHMAIAH","Andhra Pradesh","Krishna","View        registration details for AMARAVATHI NIPPU (APTEL/2018/76314)"
"185","AMARAVATHI POST","APTEL/2019/85457","04-10-2023","Telugu","Daily","BRAHMA NAIDU PAGALLA","BRAHMA NAIDU PAGALLA","Andhra Pradesh","Guntur","View        registration details for AMARAVATHI POST (APTEL/2019/85457)"
"186","AMARAVATHI PRABHA","APTEL/2017/71479","27-04-2017","Telugu","Weekly","MIDDE VEERANJANEYULU","MIDDE VEERANJANEYULU","Andhra Pradesh","Visakhapatnam","View        registration details for AMARAVATHI PRABHA (APTEL/2017/71479)"
"187","AMARAVATHI PRAGATHI","APTEL/2017/73700","03-11-2017","Telugu","Daily","V. SHAKEER","V.SHAKEER","Andhra Pradesh","Anantapur","View        registration details for AMARAVATHI PRAGATHI (APTEL/2017/73700)"
"188","amaravathi praja samsyala parishkaram","APTEL/25/A1283","16-06-2025","Telugu","Daily","Panditi Suneel","Panditi Suneel","Andhra Pradesh","Prakasam","View        registration details for amaravathi praja samsyala parishkaram (APTEL/25/A1283)"
"189","Amaravathi SBI Pensioners News Review","APBIL/26/A1060","13-02-2026","Telugu, English","Bimonthly (Once in two months)","Prathipati Srivenkatasuryanarayana Sarma","STATE BANK OF INDIA PENSIONERS ASSOCIATION AMARAVATI CIRCLE","Andhra Pradesh","Krishna","View        registration details for Amaravathi SBI Pensioners News Review (APBIL/26/A1060)"
"190","AMARAVATHI VELUGU","APTEL/2022/85169","06-07-2023","Telugu","Daily","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Anantapur","View        registration details for AMARAVATHI VELUGU (APTEL/2022/85169)"
"191","AMARAVATHI VELUGU","APTEL/25/A0173","09-05-2025","Telugu","Monthly","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Anantapur","View        registration details for AMARAVATHI VELUGU (APTEL/25/A0173)"
"192","AMARAVATHI VELUGU","APTEL/25/A1703","04-07-2025","Telugu","Daily","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Chittoor","View        registration details for AMARAVATHI VELUGU (APTEL/25/A1703)"
"193","AMARAVATHI VELUGU","APTEL/26/A0795","27-01-2026","Telugu","Daily","JANAPATI VENKATA RAMESH BABU","JANAPATI VENKATA RAMESH BABU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for AMARAVATHI VELUGU (APTEL/26/A0795)"
"194","AMARAVATHI VIJAYAHASAM","APTEL/2017/74610","08-02-2018","Telugu","Monthly","MULAKALA VEERA VENKATA SATYANARAYANA","MULAKALA VEERA VENKATA SATYANARAYANA","Andhra Pradesh","West Godavari","View        registration details for AMARAVATHI VIJAYAHASAM (APTEL/2017/74610)"
"195","AMARAVATI MIRROR","APTEL/2018/76072","14-09-2018","Telugu","Fortnightly","CHERUKUMALLI SINGA RAO","CHERUKUMALLI SINGA RAO","Andhra Pradesh","Guntur","View        registration details for AMARAVATI MIRROR (APTEL/2018/76072)"
"196","AMARAVATI TIMES","APENG/2017/75233","16-05-2018","English","Monthly","MULPURI BRAHMENDRA SATYAJIT VIKRAM","PRIME BIZ TECH SOLUTIONS PVT.LTD.","Andhra Pradesh","Krishna","View        registration details for AMARAVATI TIMES (APENG/2017/75233)"
"197","AMEENAMMA SAMAJA SANKSHEMA PATRIKA","APTEL/2018/75386","29-05-2018","Telugu","Monthly","D. CHANDRA SEKHAR","D CHANDRA SEKHAR","Andhra Pradesh","Anantapur","View        registration details for AMEENAMMA SAMAJA SANKSHEMA PATRIKA (APTEL/2018/75386)"
"198","AMMA NUDI","APTEL/2015/62362","03-06-2015","Telugu","Monthly","SAMALA LAKSHMANA BABU","SAMALA LAKSHMANA BABU","Andhra Pradesh","Guntur","View        registration details for AMMA NUDI (APTEL/2015/62362)"
"199","AMRAVATHI APURUPA","APTEL/2016/70045","13-01-2017","Telugu","Monthly","MARUTHI RAO TONDEPU","MARUTHI RAO TONDEPU","Andhra Pradesh","Guntur","View        registration details for AMRAVATHI APURUPA (APTEL/2016/70045)"
"200","AMRAVATHI APURUPA","APTEL/2018/77464","03-06-2019","Telugu","Daily","MARUTHI RAO TONDEPU","MARUTHI RAO TONDEPU","Andhra Pradesh","Krishna","View        registration details for AMRAVATHI APURUPA (APTEL/2018/77464)"
"201","AMRAVATHI APURUPA","APTEL/2015/66289","01-03-2016","Telugu","Daily","MARUTHI RAO TONDEPU","MARUTHI RAO TONDEPU","Andhra Pradesh","Guntur","View        registration details for AMRAVATHI APURUPA (APTEL/2015/66289)"
"202","AMRAVATHI HEADLINES","APTEL/2015/65063","02-12-2015","Telugu","Monthly","GOLLAPALLI RAJASEKHAR REDDY","GOLLAPALLI RAJASEKHAR REDDY","Andhra Pradesh","Anantapur","View        registration details for AMRAVATHI HEADLINES (APTEL/2015/65063)"
"203","AMRAVATHI JYOTHI","APTEL/2016/74112","08-12-2017","Telugu","Daily","GURRAM ADINARAYANA","GURRAM ADINARAYANA","Andhra Pradesh","Prakasam","View        registration details for AMRAVATHI JYOTHI (APTEL/2016/74112)"
