"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District","Action"
"2112","NEEGHA NETHRAM","APTEL/2009/29104","01-10-2009","Telugu","Daily","RAM DAYANAND KOYALKAR","RAM DAYANAND KOYALKAR","Andhra Pradesh","Hyderabad","View        registration details for NEEGHA NETHRAM (APTEL/2009/29104)"
"2113","NEEGHA NETHRAM","APTEL/2009/28677","07-08-2009","Telugu","Daily","RAM DAYANAND KOYALKAR","RAM DAYANAND KOYALKAR","Andhra Pradesh","Adilabad","View        registration details for NEEGHA NETHRAM (APTEL/2009/28677)"
"2114","NEEGHA NETHRAM","APTEL/2010/32639","11-06-2010","Telugu","Daily","RAM DAYANAND KOYALKAR","RAM DAYANAND KOYALKAR","Andhra Pradesh","Warangal","View        registration details for NEEGHA NETHRAM (APTEL/2010/32639)"
"2115","NEELAGIRI VARTHA","APTEL/2009/31957","16-04-2010","Telugu","Daily","PUNNA ANJAIAH","PUNNA ANJAIAH","Andhra Pradesh","Nalgonda","View        registration details for NEELAGIRI VARTHA (APTEL/2009/31957)"
"2116","NEELIMEGHAM VARA PATRIKA","APTEL/2023/86942","18-04-2024","Telugu","Weekly","VINNAKOTA SRINIVASU","VINNAKOTA SRINIVASU","Andhra Pradesh","Krishna","View        registration details for NEELIMEGHAM VARA PATRIKA (APTEL/2023/86942)"
"2117","NEETI DINA PATRIKA SURYA","APTEL/2007/22044","30-11-2007","Telugu","Daily","NUKARAPU PADMAJA","SPR PUBLICATIONS PVT.LTD.","Andhra Pradesh","Hyderabad","View        registration details for NEETI DINA PATRIKA SURYA (APTEL/2007/22044)"
"2118","NEETI DINA PATRIKA SURYA","APTEL/2010/35099","28-12-2010","Telugu","Daily","NUKARAPU PADMAJA","SPR PUBLICATIONS PVT.LTD.","Andhra Pradesh","Anantapur","View        registration details for NEETI DINA PATRIKA SURYA (APTEL/2010/35099)"
"2119","NEETI DINA PATRIKA SURYA","APTEL/2007/27360","24-03-2009","Telugu","Daily","NUKARAPU PADMAJA","SPR PUBLICATIONS PVT.LTD.","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NEETI DINA PATRIKA SURYA (APTEL/2007/27360)"
"2120","NEETI DINA PATRIKA SURYA","APTEL/2007/27358","24-03-2009","Telugu","Daily","NUKARAPU PADMAJA","SPR PUBLICATIONS PVT.LTD.","Andhra Pradesh","Visakhapatnam","View        registration details for NEETI DINA PATRIKA SURYA (APTEL/2007/27358)"
"2121","NEETI DINA PATRIKA SURYA","APTEL/2007/27222","04-03-2009","Telugu","Daily","NUKARAPU PADMAJA","SPR PUBLICATIONS PVT.LTD.","Andhra Pradesh","Chittoor","View        registration details for NEETI DINA PATRIKA SURYA (APTEL/2007/27222)"
"2122","NEETI DINA PATRIKA SURYA","APTEL/2007/27267","13-03-2009","Telugu","Daily","NUKARAPU PADMAJA","SPR PUBLICATIONS PVT.LTD.","Andhra Pradesh","Kurnool","View        registration details for NEETI DINA PATRIKA SURYA (APTEL/2007/27267)"
"2123","NEETI DINA PATRIKA SURYA","APTEL/2007/27341","23-03-2009","Telugu","Daily","NUKARAPU PADMAJA","SPR PUBLICATIONS PVT.LTD.","Andhra Pradesh","East Godavari","View        registration details for NEETI DINA PATRIKA SURYA (APTEL/2007/27341)"
"2124","NEETI DINA PATRIKA SURYA","APTEL/2007/27355","24-03-2009","Telugu","Daily","NUKARAPU PADMAJA","SPR PUBLICATIONS PVT.LTD.","Andhra Pradesh","Warangal","View        registration details for NEETI DINA PATRIKA SURYA (APTEL/2007/27355)"
"2125","NEETI DINA PATRIKA SURYA","APTEL/2007/27317","18-03-2009","Telugu","Daily","NUKARAPU PADMAJA","SPR PUBLICATIONS PVT.LTD.","Andhra Pradesh","Karimnagar","View        registration details for NEETI DINA PATRIKA SURYA (APTEL/2007/27317)"
"2126","NEETI DINA PATRIKA SURYA","APTEL/2007/27219","04-03-2009","Telugu","Daily","NUKARAPU PADMAJA","SPR PUBLICATIONS PVT.LTD.","Andhra Pradesh","Guntur","View        registration details for NEETI DINA PATRIKA SURYA (APTEL/2007/27219)"
"2127","NEETI DINA PATRIKA SURYA","APTEL/2007/27322","18-03-2009","Telugu","Daily","NUKARAPU PADMAJA","SPR PUBLICATIONS PVT.LTD.","Andhra Pradesh","Y.S.R.","View        registration details for NEETI DINA PATRIKA SURYA (APTEL/2007/27322)"
"2128","NEETI DINA PATRIKA SURYA","APTEL/2007/27337","20-03-2009","Telugu","Daily","NUKARAPU PADMAJA","SPR PUBLICATIONS PVT.LTD.","Andhra Pradesh","Krishna","View        registration details for NEETI DINA PATRIKA SURYA (APTEL/2007/27337)"
"2129","NEETI DINA PATRIKA SURYA","APTEL/2007/27320","18-03-2009","Telugu","Daily","NUKARAPU PADMAJA","SPR PUBLICATIONS PVT.LTD.","Andhra Pradesh","Nalgonda","View        registration details for NEETI DINA PATRIKA SURYA (APTEL/2007/27320)"
"2130","NEETY JOURNALISAM","APTEL/26/A1874","23-03-2026","Telugu","Daily Evening","AKULA SREENATHA REDDY","AKULA SREENATHA REDDY","Andhra Pradesh","Nandyal","View        registration details for NEETY JOURNALISAM  (APTEL/26/A1874)"
"2131","NEILA SURYYA","APTEL/25/A4101","19-11-2025","Telugu","Daily","VADDE LINGAMURTHY","VADDE LINGAMURTHY","Andhra Pradesh","Kurnool","View        registration details for NEILA SURYYA (APTEL/25/A4101)"
"2132","NELA GANTA","APTEL/2012/47100","18-12-2012","Telugu","Monthly","SHAIK BABAJI","SHAIK BABAJI","Andhra Pradesh","West Godavari","View        registration details for NELA GANTA (APTEL/2012/47100)"
"2133","NELATHALLI","APTEL/2016/71786","08-05-2017","Telugu","Monthly","MANTRI NAGENDRA","MANTRI NAGENDRA","Andhra Pradesh","Visakhapatnam","View        registration details for NELATHALLI (APTEL/2016/71786)"
"2134","NELLORE CITY LIGHT","APTEL/2012/42357","17-05-2012","Telugu","Monthly","ARAVA SUDHAKAR","ARAVA SUDHAKAR","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NELLORE CITY LIGHT (APTEL/2012/42357)"
"2135","NELLORE EXPRESS","15776","15-12-1967","Telugu","Fortnightly","TUMMALA SUBBA REDDY","TUMMALA SUBBA REDDY","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NELLORE EXPRESS (15776)"
"2136","NELLORE JANANAADI","APTEL/25/A0805","02-06-2025","Telugu","Monthly","Chamaraju A Venkata Subba Rao","Chamaraju A Venkata Subba Rao","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NELLORE JANANAADI (APTEL/25/A0805)"
"2137","NELLORE LOOK","APTEL/2018/76648","03-01-2019","Telugu","Monthly","KUNIPOGU DURGA VENKATA MALLIKARJUNA RAO","KUNIPOGU DURGA VENKATA MALLIKARJUNA  RAO","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NELLORE LOOK (APTEL/2018/76648)"
"2138","NELLORE NESTHAM","APTEL/2021/82970","25-11-2022","Telugu","Monthly","SHAIK MAHABOOB BASHA","SHAIK MAHABOOB BASHA","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NELLORE NESTHAM (APTEL/2021/82970)"
"2139","NELLORE POLITICS","52995","03-07-1994","Telugu","Fortnightly","I. NAGAMELLA REDDY","I. NAGAMELLA REDDY","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NELLORE POLITICS (52995)"
"2140","NELLORE SIMHANADHAN","APTEL/2016/69583","07-12-2016","Telugu","Fortnightly","METHUKU HARIKRISHNA","METHUKU HARIKRISHNA","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NELLORE SIMHANADHAN (APTEL/2016/69583)"
"2141","NELLORE VARTALU","APTEL/2017/76076","14-09-2018","Telugu","Daily","GADAMSETTY SEKHAR BABU","GADAMSETTY SEKHAR BABU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NELLORE VARTALU (APTEL/2017/76076)"
"2142","NELLORE VARTALU","APTEL/2014/55240","07-04-2014","Telugu","Monthly","GADAMSETTY SEKHAR BABU","GADAMSETTY SEKHAR BABU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NELLORE VARTALU (APTEL/2014/55240)"
"2143","NENU LOCAL","APTEL/2017/73616","23-10-2017","Telugu","Daily","KUNCHAM CHINA VENKATA RAMANAIAH","KUNCHAM CHINA VENKATARAMANAIAH","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NENU LOCAL (APTEL/2017/73616)"
"2144","NENU SAITHAM","APTEL/2016/69802","27-12-2016","Telugu","Daily","NALLAKA VIJAYA RAJU","NALLAKA VIJAYA RAJU","Andhra Pradesh","Guntur","View        registration details for NENU SAITHAM (APTEL/2016/69802)"
"2145","NENUSITHAM","APTEL/2011/37906","16-06-2011","Telugu","Daily","MALUGA MURALIDHAR","MALUGA MURALIDHAR","Andhra Pradesh","Kurnool","View        registration details for NENUSITHAM (APTEL/2011/37906)"
"2146","NENUSITHAM","APTEL/26/A2643","16-04-2026","Telugu","Daily","MALUGA MURALIDHAR","MALUGA MURALIDHAR","Andhra Pradesh","Y.S.R.","View        registration details for NENUSITHAM (APTEL/26/A2643)"
"2147","NERA SAMEEKSHA","APTEL/2017/71765","08-05-2017","Telugu","Monthly","VENIGANDLA SREEDEVI","V.SREEDEVI","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NERA SAMEEKSHA (APTEL/2017/71765)"
"2148","NERAM","APTEL/2012/44825","23-08-2012","Telugu","Monthly","CHINTALA ANANDA BABU","CHINTALA ANANDA BABU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NERAM (APTEL/2012/44825)"
"2149","NESTHAM","APTEL/2007/19540","26-04-2007","Telugu","Daily","VANAM RAMESH","VANAM RAMESH","Andhra Pradesh","Medak","View        registration details for NESTHAM (APTEL/2007/19540)"
"2150","NETHAJI","APTEL/2013/54530","07-02-2014","Telugu","Daily","K.NAGAMANI","K.NAGAMANI","Andhra Pradesh","Khammam","View        registration details for NETHAJI (APTEL/2013/54530)"
"2151","NETHAJI","APTEL/2008/26979","05-02-2009","Telugu","Daily","K. NAGAMANI","K.NAGAMANI","Andhra Pradesh","Visakhapatnam","View        registration details for NETHAJI (APTEL/2008/26979)"
"2152","NETHAJI","APTEL/2013/54246","23-01-2014","Telugu","Daily","K.NAGAMANI","K.NAGAMANI","Andhra Pradesh","Rangareddy","View        registration details for NETHAJI (APTEL/2013/54246)"
"2153","NETHAJI","APTEL/2006/17075","21-06-2006","Telugu","Daily","K. NAGAMINI","K.NAGAMANI","Andhra Pradesh","West Godavari","View        registration details for NETHAJI (APTEL/2006/17075)"
"2154","Nethra Parishodhana","APTEL/26/A0415","16-01-2026","Telugu","Fortnightly","S SURESH","S SURESH","Andhra Pradesh","Chittoor","View        registration details for Nethra Parishodhana (APTEL/26/A0415)"
"2155","NETHYA VANI","APTEL/2017/71847","17-05-2017","Telugu","Monthly","B. VIJAYAMOHAN RAO","B.VIJAYAMOHANARAO","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NETHYA VANI (APTEL/2017/71847)"
"2156","NETI  KALAM","APTEL/2023/90038","04-11-2024","TELUGU","Daily","GANAGALLA RAMARAO","GANAGALLA RAMARAO","Andhra Pradesh","Vizianagaram","View        registration details for NETI  KALAM (APTEL/2023/90038)"
"2157","Neti  prajalu","APTEL/25/A0776","30-05-2025","Telugu","Daily","YEMPADA APPARAO","YEMPADA APPARAO","Andhra Pradesh","Vizianagaram","View        registration details for Neti  prajalu  (APTEL/25/A0776)"
"2158","NETI AMRAVATHI","APTEL/2016/69812","27-12-2016","Telugu","Daily","AYINAVALLI RAJ KUMAR GOWD","AYINAVALLI RAJ KUMAR GOWD","Andhra Pradesh","East Godavari","View        registration details for NETI AMRAVATHI (APTEL/2016/69812)"
"2159","NETI ANANTHA","APTEL/2017/73602","20-10-2017","Telugu","Daily","KOPPULA DAMODARA REDDY","KOPPULA DAMODARA REDDY","Andhra Pradesh","Anantapur","View        registration details for NETI ANANTHA (APTEL/2017/73602)"
"2160","NETI ANDHRA","APTEL/2004/14024","17-09-2004","Telugu","Daily","B.V.RAMANA MURTHY","B.V.RAMANA MURTHY","Andhra Pradesh","Visakhapatnam","View        registration details for NETI ANDHRA (APTEL/2004/14024)"
"2161","NETI ANDHRA","APTEL/2013/52797","23-10-2013","Telugu","Daily","B.V.RAMANA MURTHY","B.V.RAMANA MURTHY","Andhra Pradesh","Vizianagaram","View        registration details for NETI ANDHRA (APTEL/2013/52797)"
"2162","NETI ANDHRA","APTEL/2008/25187","12-08-2008","Telugu","Daily","B. V. RAMANA MURTHY","B.V.RAMANA MURTHY","Andhra Pradesh","Hyderabad","View        registration details for NETI ANDHRA (APTEL/2008/25187)"
"2163","NETI ANDHRA","APTEL/2009/27610","28-04-2009","Telugu","Daily","B.V. RAMANA MURTHY","B.V.RAMANA MURTHY","Andhra Pradesh","East Godavari","View        registration details for NETI ANDHRA (APTEL/2009/27610)"
"2164","NETI ANDHRA","APTEL/2009/27607","28-04-2009","Telugu","Daily","B.V. RAMANA MURTHY","B.V.RAMANA MURTHY","Andhra Pradesh","Srikakulam","View        registration details for NETI ANDHRA (APTEL/2009/27607)"
"2165","NETI ANDHRA KALAM","APTEL/25/A0135","30-04-2025","Telugu","Monthly","KAKU MURALI KRISHNA YADAV","KAKU MURALI KRISHNA YADAV","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NETI ANDHRA KALAM (APTEL/25/A0135)"
"2166","NETI ANDHRA PRAGATHI","APTEL/2023/89112","25-09-2024","TELUGU","Daily","CHINNA MATHANGI SREENIVASULU","CHINNA MATHANGI SREENIVASULU","Andhra Pradesh","","View        registration details for NETI ANDHRA PRAGATHI (APTEL/2023/89112)"
"2167","NETI AYUDHAM","APTEL/26/A1522","16-03-2026","Telugu","Daily","T RUPASUNDARA REDDY","T RUPASUNDARA REDDY","Andhra Pradesh","Krishna","View        registration details for NETI AYUDHAM (APTEL/26/A1522)"
"2168","NETI AYUDHAM","APTEL/2013/52986","05-11-2013","Telugu","Daily","T. RUPASUNDARA REDDY","T. RUPASUNDARA REDDY","Andhra Pradesh","Tirupati","View        registration details for NETI AYUDHAM (APTEL/2013/52986)"
"2169","NETI AYUDHAM","APTEL/26/A3508","12-05-2026","Telugu","Monthly","T RUPASUNDARA REDDY","T RUPASUNDARA REDDY","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NETI AYUDHAM (APTEL/26/A3508)"
"2170","NETI BHAVITHA","APTEL/2013/48584","13-03-2013","Telugu","Daily","S. SRINIVAS","S. SRINIVAS","Andhra Pradesh","Nalgonda","View        registration details for NETI BHAVITHA (APTEL/2013/48584)"
"2171","NETI BRAHMASTHRAM","APTEL/2023/90107","11-11-2024","TELUGU","Weekly","V. NAGA KALI KRISHNA KUMAR","V NAGA KALI KRISHNA KUMAR","Andhra Pradesh","","View        registration details for NETI BRAHMASTHRAM (APTEL/2023/90107)"
"2172","NETI BRAHMASTRAM","APTEL/26/A0700","23-01-2026","Telugu","Daily","Veluvali Naga Kali Krishna kumar","Veluvali Naga Kali Krishna kumar","Andhra Pradesh","East Godavari","View        registration details for NETI BRAHMASTRAM  (APTEL/26/A0700)"
"2173","NETI DECCAN","APTEL/26/A1155","17-02-2026","Telugu","Daily","GIDUTHURI SRINIVASA RAO","GIDUTHURI SRINIVASA RAO","Andhra Pradesh","Visakhapatnam","View        registration details for NETI DECCAN (APTEL/26/A1155)"
"2174","NETI GAANDIVAM","APTEL/2018/76158","04-10-2018","Telugu","Daily","MANNENA CHAITANYA KUMAR","MANNENA CHAITANYA KUMAR","Andhra Pradesh","Srikakulam","View        registration details for NETI GAANDIVAM (APTEL/2018/76158)"
"2175","NETI GALAM","APTEL/2016/67566","17-06-2016","Telugu","Daily","SHAIK MEHEROON","SHAIK MEHEROON","Andhra Pradesh","Kurnool","View        registration details for NETI GALAM (APTEL/2016/67566)"
"2176","NETI HADAL","APTEL/2009/28872","01-09-2009","Telugu","Fortnightly","DIBBA SHANKARA RAO","DIBBA SHANKAR RAO","Andhra Pradesh","Visakhapatnam","View        registration details for NETI HADAL (APTEL/2009/28872)"
"2177","neti janasakthi","APTEL/26/A0641","22-01-2026","Telugu","Daily","janga jyothiprasad","janga jyothiprasad","Andhra Pradesh","Bapatla","View        registration details for neti janasakthi (APTEL/26/A0641)"
"2178","NETI JANASENA","APTEL/26/A1625","17-03-2026","Telugu","Daily","Laxmi Narayana Karnati","Laxmi Narayana Karnati","Andhra Pradesh","Krishna","View        registration details for NETI JANASENA (APTEL/26/A1625)"
"2179","NETI KANDANAVOLU NEWS","APTEL/25/A0934","03-06-2025","Telugu","Monthly","KURUVA SRINUVASULU","KURUVA SRINUVASULU","Andhra Pradesh","Kurnool","View        registration details for NETI KANDANAVOLU NEWS (APTEL/25/A0934)"
"2180","Neti Maa Aksharam mee ayudham","APTEL/25/A4678","03-12-2025","Telugu","Daily","DADALA TRIMURTULU","DADALA TRIMURTULU","Andhra Pradesh","East Godavari","View        registration details for Neti Maa Aksharam mee ayudham (APTEL/25/A4678)"
"2181","NETI MAHAATMA","APTEL/2013/50238","10-06-2013","Telugu","Daily","TEKI PRAVEEN","TEKI PRAVEEN","Andhra Pradesh","Srikakulam","View        registration details for NETI MAHAATMA (APTEL/2013/50238)"
"2182","NETI MANA DESAM","APTEL/2005/19204","13-04-2007","Telugu","Daily","K.S. RANGASAYI","K.S.RANGA SAYI","Andhra Pradesh","Chittoor","View        registration details for NETI MANA DESAM (APTEL/2005/19204)"
"2183","NETI MANA DESAM","APTEL/2023/90111","12-11-2024","TELUGU","Daily","K. S. RANGASAYI","K.S.RANGA SAYI","Andhra Pradesh","","View        registration details for NETI MANA DESAM (APTEL/2023/90111)"
"2184","NETI MANA DESAM","APTEL/2005/15854","08-09-2005","Telugu","Daily","K.S.RANGASAYI","K.S.RANGA SAYI","Andhra Pradesh","Visakhapatnam","View        registration details for NETI MANA DESAM (APTEL/2005/15854)"
"2185","NETI MANA DESAM","APTEL/2002/07373","02-05-2002","Telugu","Daily","K.S. RANGASAYI","K.S.RANGA SAYI","Andhra Pradesh","Krishna","View        registration details for NETI MANA DESAM (APTEL/2002/07373)"
"2186","Neti Meekosam Daily","APTEL/26/A1934","25-03-2026","Telugu","Daily","KOPPARA NARASIMHAMURTHY","KOPPARA NARASIMHAMURTHY","Andhra Pradesh","Srikakulam","View        registration details for Neti Meekosam Daily  (APTEL/26/A1934)"
"2187","NETI NAYAKUDU","APTEL/2015/62320","01-06-2015","Telugu","Monthly","TYADA RAMAKRISHNA RAO","TYADA RAMAKRISHNA RAO","Andhra Pradesh","Vizianagaram","View        registration details for NETI NAYAKUDU (APTEL/2015/62320)"
"2188","NETI NELLORE","APTEL/2020/85138","05-07-2023","Telugu","Monthly","KOORAKU GOPI","KOORAKU GOPI","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NETI NELLORE (APTEL/2020/85138)"
"2189","NETI NIZAM","APTEL/2012/40806","16-02-2012","Telugu","Monthly","VEENADAS","SMT.VEENA DASS","Andhra Pradesh","Hyderabad","View        registration details for NETI NIZAM (APTEL/2012/40806)"
"2190","NETI NIZAM","APTEL/2012/40774","14-02-2012","Telugu","Fortnightly","VEENADAS","SMT.VEENA DASS","Andhra Pradesh","Hyderabad","View        registration details for NETI NIZAM (APTEL/2012/40774)"
"2191","NETI NYAYAM","APTEL/2013/51640","23-08-2013","Telugu","Monthly","MEESALA NARAHARI","MEESALA NARAHARI","Andhra Pradesh","Nalgonda","View        registration details for NETI NYAYAM (APTEL/2013/51640)"
"2192","NETI NYAYAM","APTEL/2011/36000","04-03-2011","Telugu","Daily","MEESALA. NARAHARI","MEESALA NARAHARI","Andhra Pradesh","Nalgonda","View        registration details for NETI NYAYAM (APTEL/2011/36000)"
"2193","NETI PARIPALANA","APTEL/2009/29244","13-10-2009","Telugu","Daily","SINGURU JAGANNADHAM","SINGURU JAGANNADHAM","Andhra Pradesh","Visakhapatnam","View        registration details for NETI PARIPALANA (APTEL/2009/29244)"
"2194","NETI PATRIKA PRAJA VARTHA","APTEL/2021/80559","21-10-2021","Telugu","Weekly","KONDURI SRINIVASA RAO","KONDURI SRINIVASA RAO","Andhra Pradesh","Krishna","View        registration details for NETI PATRIKA PRAJA VARTHA (APTEL/2021/80559)"
"2195","NETI PATRIKA VIJAYA KIRANAM","APTEL/2015/63680","07-08-2015","Telugu","Daily","E. JAYABHARATHA REDDY","E.JAYA BHARATHA REDDY","Andhra Pradesh","Kurnool","View        registration details for NETI PATRIKA VIJAYA KIRANAM (APTEL/2015/63680)"
"2196","NETI POURUSHAM","APTEL/2014/56122","04-07-2014","Telugu","Daily","CHILAKA SAMBAIAH","CHILAKA SAMBAIAH","Andhra Pradesh","Guntur","View        registration details for NETI POURUSHAM (APTEL/2014/56122)"
"2197","NETI PRAGATHI","APTEL/2014/57690","10-10-2014","Telugu","Monthly","SHAIK BHIKARI","SHAIK BHIKARI","Andhra Pradesh","Anantapur","View        registration details for NETI PRAGATHI (APTEL/2014/57690)"
"2198","NETI PRAJA DARBAAR","APTEL/26/A2989","30-04-2026","Telugu","Daily","PASUPULETI EDUKONDALU","PASUPULETI EDUKONDALU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NETI PRAJA DARBAAR (APTEL/26/A2989)"
"2199","NETI PRAJA DARBAAR","APTEL/2022/84131","03-05-2023","Telugu","Monthly","PASUPULETI EDUKONDALU","PASUPULETI EDUKONDALU","Andhra Pradesh","Sri Potti Sriramulu Nellore","View        registration details for NETI PRAJA DARBAAR (APTEL/2022/84131)"
"2200","NETI PRASTHANAM","APTEL/2013/54506","05-02-2014","Telugu","Daily","G MASTANVALI","Dusari Ravinder Goud","Andhra Pradesh","Y.S.R.","View        registration details for NETI PRASTHANAM (APTEL/2013/54506)"
"2201","NETI PRATHINIDHI","APTEL/2014/55728","26-05-2014","Telugu","Daily","K. ANAND BABU","K. ANAND BABU","Andhra Pradesh","Kurnool","View        registration details for NETI PRATHINIDHI (APTEL/2014/55728)"
